,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
175,Parents,"$870,532",Vestron,Horror Comedy,R,"January 27, 1989",1 hrs. 21 min.,$3 million,N/A,N/A,Randy Quaid
176,Crack House,"$862,551",Cannon Films,Unknown,R,"November 10, 1989",1 hrs. 31 min.,N/A,N/A,N/A,N/A
177,The Terror Within,"$858,591",Concorde,Unknown,R,"January 20, 1989",1 hrs. 30 min.,N/A,N/A,N/A,N/A
178,Little Monsters,"$793,775",United Artists,Unknown,PG,"August 25, 1989",1 hrs. 40 min.,N/A,N/A,John Davis,N/A
179,The Toxic Avenger Part II,"$792,966",Troma,Unknown,R,"February 24, 1989",1 hrs. 35 min.,N/A,N/A,N/A,N/A
180,For All Mankind,"$770,132",Apollo Associates,Documentary,Unrated,"November 1, 1989",1 hrs. 20 min.,N/A,N/A,N/A,N/A
181,The Girl in a Swing,"$747,013",Miramax,Unknown,R,"September 29, 1989",1 hrs. 57 min.,N/A,N/A,N/A,N/A
182,Vampire's Kiss,"$725,131",Hemdale,Unknown,R,"June 2, 1989",1 hrs. 43 min.,N/A,N/A,N/A,Nicolas Cage
183,La Lectrice,"$699,397",Orion Classics,Unknown,R,1989,1 hrs. 38 min.,N/A,N/A,N/A,N/A
184,"Distant Voices, Still Lives","$688,329",Avenue Pict.,Unknown,PG-13,"July 28, 1989",1 hrs. 24 min.,N/A,N/A,N/A,N/A
185,War Party,"$657,190",Hemdale,Unknown,R,1989,1 hrs. 37 min.,N/A,N/A,N/A,N/A
186,Wuthering Heights (Re-issue),"$624,643",Samuel Goldwyn,Unknown,Unrated,"April 7, 1989",1 hrs. 43 min.,N/A,N/A,N/A,N/A
187,The Wizard of Oz (1989 re-issue),"$612,300Domestic Lifetime Gross $22,342,633",MGM,Fantasy,G,"May 19, 1989",1 hrs. 41 min.,N/A,N/A,N/A,N/A
188,Eddie and the Cruisers II,"$536,508",Scotti Bros.,Unknown,PG-13,"August 18, 1989",1 hrs. 43 min.,N/A,N/A,N/A,N/A
189,"Thelonious Monk: Straight, No Chaser","$518,918",Warner Bros.,Documentary,PG-13,"October 1, 1989",1 hrs. 30 min.,N/A,N/A,Clint Eastwood,N/A
190,Slaves of New York,"$463,972",TriStar,Unknown,R,"March 17, 1989",2 hrs. 4 min.,N/A,James Ivory,N/A,N/A
191,The Rainbow,"$444,055",Vestron,Drama,R,"May 5, 1989",1 hrs. 53 min.,N/A,N/A,N/A,N/A
192,Akira,"$439,162Domestic Lifetime Gross $553,171",Streamline,Animation,R,"December 25, 1989",2 hrs. 4 min.,N/A,N/A,N/A,N/A
193,How to Get Ahead in Advertising,"$418,053",Warner Bros.,Comedy,R,"May 5, 1989",1 hrs. 34 min.,N/A,N/A,N/A,N/A
194,Triumph of the Spirit,"$408,839",Triumph,Sports Drama,R,"December 8, 1989",2 hrs. 0 min.,N/A,N/A,Arnold Kopelson,Willem Dafoe
195,The Toxic Avenger Part III: The Last Temptation of Toxie,"$363,561",Troma,Unknown,R,"November 10, 1989",1 hrs. 38 min.,N/A,N/A,N/A,N/A
196,Night Game,"$337,812",Trans World Ent.,Unknown,R,"September 15, 1989",1 hrs. 35 min.,N/A,N/A,N/A,N/A
197,Crusoe,"$315,421",Island Pictures,Unknown,PG-13,"March 31, 1989",1 hrs. 31 min.,N/A,N/A,N/A,N/A
198,Out Cold (1989),"$294,266",Hemdale,Unknown,R,"March 3, 1989",1 hrs. 28 min.,N/A,N/A,N/A,Randy Quaid
199,Powwow Highway,"$283,747",Warner Bros.,Unknown,R,"February 24, 1989",1 hrs. 28 min.,N/A,N/A,N/A,N/A
200,Kill Me Again,"$283,694",Interstar,Unknown,R,"October 27, 1989",1 hrs. 34 min.,$4 million,John Dahl,Steve Golin,Val Kilmer
201,Heavy Petting,"$272,371",Skouras,Documentary,R,"September 22, 1989",1 hrs. 18 min.,N/A,N/A,N/A,N/A
202,Paperhouse,"$241,278",Vestron,Unknown,PG-13,"February 17, 1989",1 hrs. 32 min.,N/A,N/A,Tim Bevan,N/A
203,Weapons of the Spirit,"$232,981",First Run,Documentary,Unrated,"September 1, 1989",1 hrs. 30 min.,N/A,N/A,N/A,N/A
204,A Chorus of Disapproval,"$216,373",South Gate Entertainment,Comedy,PG,"August 18, 1989",1 hrs. 32 min.,N/A,N/A,N/A,"Anthony Hopkins,Jeremy Irons"
205,The Rachel Papers,"$201,468",United Artists,Romantic Comedy,R,"May 12, 1989",1 hrs. 35 min.,N/A,N/A,Eric Fellner,"Jonathan Pryce,Jared Harris"
206,The Return of the Swamp Thing,"$192,816",Millimeter,Unknown,PG-13,"May 12, 1989",1 hrs. 28 min.,N/A,N/A,N/A,N/A
207,Beverly Hills Brats,"$192,561",Taurus Ent.,Comedy,PG-13,"October 6, 1989",1 hrs. 30 min.,N/A,N/A,N/A,N/A
208,For Queen and Country,"$191,051",Atlantic,Unknown,R,"May 19, 1989",1 hrs. 45 min.,N/A,N/A,Tim Bevan,Denzel Washington
209,The Experts,"$169,203",Paramount,Unknown,PG-13,"January 13, 1989",1 hrs. 23 min.,N/A,N/A,James Keach,John Travolta
210,Night Visitor,"$166,635",MGM,Horror,R,"May 12, 1989",1 hrs. 34 min.,N/A,N/A,N/A,N/A
211,Under the Boardwalk,"$147,542",New World,Unknown,R,"April 14, 1989",1 hrs. 43 min.,N/A,N/A,N/A,N/A
212,The Big Picture,"$117,463",Columbia,Unknown,PG-13,"September 15, 1989",1 hrs. 42 min.,N/A,Christopher Guest,N/A,Kevin Bacon
213,Race for Glory,"$100,326",New Century,Unknown,R,"August 11, 1989",1 hrs. 36 min.,N/A,N/A,N/A,N/A
214,Signs of Life,"$95,836",Avenue Pict.,Unknown,PG-13,"May 5, 1989",1 hrs. 30 min.,N/A,N/A,N/A,Kathy Bates
215,Mind Games,"$85,085",MGM,Thriller,R,"March 3, 1989",1 hrs. 33 min.,N/A,N/A,Bob Yari,N/A
216,Hanussen,"$82,635",Columbia,Foreign,R,"March 8, 1989",2 hrs. 20 min.,N/A,N/A,N/A,N/A
217,Me and Him,"$78,814",Columbia,Unknown,R,"August 4, 1989",1 hrs. 33 min.,N/A,N/A,N/A,N/A
218,After Midnight,"$76,325",MGM,Unknown,R,"November 3, 1989",1 hrs. 33 min.,N/A,N/A,N/A,N/A
219,"Bert Rigby, You're a Fool","$75,868",Warner Bros.,Unknown,R,"February 24, 1989",1 hrs. 34 min.,N/A,N/A,N/A,Anne Bancroft
220,When the Whales Came,"$73,131",Fox,Unknown,PG,"October 20, 1989",1 hrs. 40 min.,N/A,N/A,N/A,Helen Mirren
221,Manifesto,"$70,060",Cannon Films,Unknown,R,"January 27, 1989",1 hrs. 36 min.,N/A,N/A,N/A,Alfred Molina
222,Under the Sun of Satan,"$68,765",Alive Films,Unknown,Unrated,"January 20, 1989",1 hrs. 33 min.,N/A,N/A,N/A,N/A
223,Cohen and Tate,"$64,227",Hemdale,Unknown,R,"January 27, 1989",1 hrs. 25 min.,N/A,N/A,N/A,N/A
224,Survival Quest,"$62,683",MGM,Unknown,R,"November 10, 1989",1 hrs. 36 min.,N/A,N/A,N/A,Lance Henriksen
225,Rachel River,"$60,698",Taurus Ent.,Unknown,PG,"January 20, 1989",1 hrs. 25 min.,N/A,N/A,N/A,Craig T. Nelson
226,Ten Little Indians,"$59,405",Cannon Films,Unknown,PG,"November 10, 1989",1 hrs. 30 min.,N/A,N/A,N/A,N/A
227,"Fear, Anxiety and Depression","$47,148",Samuel Goldwyn,Unknown,R,"December 8, 1989",1 hrs. 25 min.,N/A,Todd Solondz,Steve Golin,Stanley Tucci
228,Bloodhounds of Broadway,"$43,671",Columbia,Unknown,PG,"November 3, 1989",1 hrs. 33 min.,N/A,N/A,N/A,"Madonna,Rutger Hauer,Matt Dillon,Randy Quaid"
229,Animal Behavior,"$41,526",Miramax,Unknown,PG,"October 27, 1989",1 hrs. 25 min.,N/A,N/A,N/A,Holly Hunter
230,New Year's Day,"$36,106",Rainbow Releasing,Comedy / Drama,R,"December 13, 1989",1 hrs. 29 min.,N/A,N/A,N/A,David Duchovny
231,Checking Out,"$30,877",Warner Bros.,Unknown,R,"April 21, 1989",1 hrs. 35 min.,N/A,N/A,N/A,N/A
232,Teen Witch,"$27,843",Trans World Ent.,Unknown,PG-13,"April 21, 1989",1 hrs. 34 min.,N/A,N/A,N/A,N/A
233,Echoes of Paradise,"$23,717",Quartet,Drama,R,"March 10, 1989",1 hrs. 32 min.,N/A,Phillip Noyce,N/A,N/A
234,Blood Red,"$15,510",Hemdale,Unknown,R,"August 18, 1989",1 hrs. 39 min.,N/A,N/A,N/A,N/A
235,The Time Guardian,"$12,682",Hemdale,Unknown,PG,"August 4, 1989",1 hrs. 27 min.,N/A,N/A,N/A,Carrie Fisher
236,Far From Home,"$11,859",Vestron,Unknown,R,"June 2, 1989",1 hrs. 26 min.,N/A,N/A,N/A,Drew Barrymore
237,High Stakes,"$4,780",Trimark,Unknown,R,"November 17, 1989",1 hrs. 38 min.,N/A,N/A,N/A,N/A
238,Hit List,"$4,564",New Line,Unknown,R,"March 3, 1989",1 hrs. 27 min.,N/A,N/A,N/A,Lance Henriksen
239,Catch Me If You Can (1989),"$3,686",MCEG,Unknown,PG,"July 28, 1989",1 hrs. 46 min.,N/A,Stephen Sommers,N/A,N/A
