,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
10,Mission: Impossible - Rogue Nation,"$195,042,377",Paramount,Action,PG-13,"July 31, 2015",2 hrs. 10 min.,$150 million,Christopher McQuarrie,"J.J. Abrams,Bryan Burk,Tom Cruise,David Ellison","Tom Cruise,Jeremy Renner,Simon Pegg,Alec Baldwin,Rebecca Ferguson"
11,Pitch Perfect 2,"$184,296,230",Universal,Comedy,PG-13,"May 15, 2015",1 hrs. 55 min.,$29 million,Elizabeth Banks,"Elizabeth Banks,Max Handelman,Jason Moore","Anna Kendrick,Rebel Wilson,Adam DeVine,Hailee Steinfeld,Elizabeth Banks"
12,The Revenant,"$183,637,894",Fox,Action / Adventure,R,"December 25, 2015",2 hrs. 31 min.,$135 million,Alejandro González Iñárritu,"Steve Golin,Alejandro González Iñárritu,Arnon Milchan,James W. Skotchdopole","Leonardo DiCaprio,Tom Hardy,Lukas Haas"
13,Ant-Man,"$180,202,163",Buena Vista,Action / Adventure,PG-13,"July 17, 2015",1 hrs. 57 min.,$130 million,Peyton Reed,Kevin Feige,"Paul Rudd,Michael Douglas,Evangeline Lilly,John Slattery"
14,Home (2015),"$177,397,510",Fox,Animation,PG,"March 27, 2015",1 hrs. 34 min.,$135 million,Tim Johnson,Mireille Soria,"Rihanna,Steve Martin,Jennifer Lopez"
15,Hotel Transylvania 2,"$169,700,110",Sony / Columbia,Animation,PG,"September 25, 2015",1 hrs. 29 min.,$80 million,N/A,"Michelle Murdocca,Adam Sandler,Robert Smigel","Adam Sandler,Andy Samberg,Selena Gomez,Kevin James,David Spade,Rob Riggle"
16,Fifty Shades of Grey,"$166,167,230",Universal,Romance,R,"February 13, 2015",2 hrs. 5 min.,$40 million,Sam Taylor-Johnson,"Dana Brunetti,Michael De Luca,E.L. James,Peter Schlessel",N/A
17,The SpongeBob Movie: Sponge Out of Water,"$162,994,032",Paramount,Animation,PG,"February 6, 2015",1 hrs. 33 min.,$74 million,"Mike Mitchell,Paul Tibbitt","Mary Parent,Paul Tibbitt",Antonio Banderas
18,Straight Outta Compton,"$161,197,785",Universal,Drama,R,"August 14, 2015",2 hrs. 27 min.,$28 million,F. Gary Gray,"Matt Alvarez,Ice Cube,Will Packer",Lakeith Stanfield
19,San Andreas,"$155,190,832",Warner Bros. (New Line),Action,PG-13,"May 29, 2015",1 hrs. 54 min.,$110 million,Brad Peyton,"Beau Flynn,Tripp Vinson","Paul Giamatti,Ioan Gruffudd,Carla Gugino,Dwayne Johnson"
20,Mad Max: Fury Road,"$153,636,354Domestic Lifetime Gross $154,058,340",Warner Bros.,Sci-Fi Action,R,"May 15, 2015",2 hrs. 0 min.,$150 million,George Miller,George Miller,"Tom Hardy,Charlize Theron,Nicholas Hoult,Rosie Huntington-Whiteley"
21,Daddy's Home,"$150,357,137",Paramount,Comedy,PG-13,"December 25, 2015",1 hrs. 36 min.,N/A,Sean Anders,"Sean Anders,Riza Aziz,Will Ferrell,Chris Henchy,Joey McFarland,Adam McKay","Thomas Haden Church,Will Ferrell,Mark Wahlberg"
22,The Divergent Series: Insurgent,"$130,179,072",Lionsgate/Summit,Action / Adventure,PG-13,"March 20, 2015",1 hrs. 59 min.,$110 million,Robert Schwentke,"Neil Burger,Lucy Fisher,David Hoberman,Douglas Wick","Shailene Woodley,Theo James,Kate Winslet,Octavia Spencer,Jai Courtney,Ray Stevenson,Miles Teller,Ansel Elgort,Naomi Watts"
23,The Peanuts Movie,"$130,178,411",Fox,Animation,G,"November 6, 2015",1 hrs. 33 min.,$99 million,N/A,N/A,N/A
24,Kingsman: The Secret Service,"$128,261,724",Fox,Action / Adventure,R,"February 13, 2015",2 hrs. 9 min.,$81 million,Matthew Vaughn,Matthew Vaughn,"Sofia Boutella,Colin Firth,Samuel L. Jackson,Michael Caine,Taron Egerton,Mark Strong,Sophie Cookson,Mark Hamill"
25,The Good Dinosaur,"$123,087,120",Buena Vista,Animation,PG,"November 25, 2015",1 hrs. 40 min.,N/A,N/A,N/A,"Frances McDormand,Anna Paquin,Jeffrey Wright"
26,Spy,"$110,825,712",Fox,Comedy,R,"June 5, 2015",2 hrs. 0 min.,$65 million,Paul Feig,"Peter Chernin,Paul Feig","Melissa McCarthy,Jason Statham,Jude Law,Rose Byrne,Allison Janney,50 Cent"
27,Trainwreck,"$110,212,700",Universal,Comedy,R,"July 17, 2015",2 hrs. 5 min.,$35 million,"Judd Apatow,Showdown: Apatow Director Outings","Judd Apatow,Barry Mendel","John Cena,Brie Larson,Ezra Miller,Daniel Radcliffe,Marisa Tomei,Tilda Swinton"
28,Creed,"$109,767,581",Warner Bros. (New Line),Drama,PG-13,"November 25, 2015",2 hrs. 13 min.,$35 million,Ryan Coogler,N/A,"Michael B. Jordan,Sylvester Stallone,Tessa Thompson"
29,Tomorrowland,"$93,436,322",Buena Vista,Sci-Fi,PG,"May 22, 2015",2 hrs. 10 min.,$190 million,Brad Bird,"Brad Bird,Jeffrey Chernov,Damon Lindelof","George Clooney,Hugh Laurie"
30,Get Hard,"$90,411,453",Warner Bros.,Comedy,R,"March 27, 2015",1 hrs. 40 min.,$40 million,Etan Cohen,"Will Ferrell,Chris Henchy,Adam McKay","Will Ferrell,Kevin Hart,Craig T. Nelson"
31,Terminator: Genisys,"$89,760,956",Paramount,Action,PG-13,"July 1, 2015",2 hrs. 6 min.,$155 million,Alan Taylor,"David Ellison,Megan Ellison,Dana Goldberg,Laeta Kalogridis,Patrick Lussier,Paul Schwake","Arnold Schwarzenegger,Jai Courtney"
32,Taken 3,"$89,256,424",Fox,Action,PG-13,"January 9, 2015",1 hrs. 49 min.,$48 million,Olivier Megaton,Luc Besson,"Liam Neeson,Famke Janssen,Forest Whitaker"
33,Sisters,"$87,044,645",Universal,Comedy,R,"December 18, 2015",1 hrs. 58 min.,$30 million,Jason Moore,"Tina Fey,Jay Roach","Tina Fey,John Leguizamo,John Cena"
34,Alvin and the Chipmunks: The Road Chip,"$85,886,987",Fox,Family Comedy,PG,"December 18, 2015",1 hrs. 26 min.,N/A,N/A,N/A,"Christina Applegate,Kaley Cuoco,Anna Faris,Justin Long,Bella Thorne"
35,Maze Runner: The Scorch Trials,"$81,697,192",Fox,Action / Adventure,PG-13,"September 18, 2015",2 hrs. 11 min.,$61 million,Wes Ball,"Marty Bowen,Wyck Godfrey",N/A
36,Ted 2,"$81,476,385",Universal,Comedy,R,"June 26, 2015",1 hrs. 55 min.,$68 million,Seth MacFarlane,"Jason Clark,John Jacobs,Seth MacFarlane,Scott Stuber","Mark Wahlberg,Seth MacFarlane,Amanda Seyfried,Morgan Freeman,Giovanni Ribisi,John Slattery,Liam Neeson"
37,Goosebumps,"$80,080,379",Sony / Columbia,Horror Comedy,PG,"October 16, 2015",1 hrs. 43 min.,$58 million,Rob Letterman,N/A,"Jack Black,Kumail Nanjiani"
38,Pixels,"$78,747,585",Sony / Columbia,Action Comedy,PG-13,"July 24, 2015",1 hrs. 45 min.,$88 million,Chris Columbus,"Chris Columbus,Jack Giarraputo,Seth Gordon,Tim Herlihy,Heather Parry,Adam Sandler","Adam Sandler,Kevin James,Josh Gad,Michelle Monaghan,Brian Cox"
39,Paddington,"$76,271,832",Weinstein / Dimension,Family,PG,"January 16, 2015",1 hrs. 35 min.,$55 million,Paul King,David Heyman,"Sally Hawkins,Nicole Kidman,Ben Whishaw,Jim Broadbent"
40,The Intern,"$75,764,672",Warner Bros.,Comedy,PG-13,"September 25, 2015",2 hrs. 1 min.,$35 million,Nancy Meyers,N/A,"Robert DeNiro,Anne Hathaway,Rene Russo"
41,Bridge of Spies,"$72,313,754",Buena Vista,Thriller,PG-13,"October 16, 2015",2 hrs. 20 min.,$40 million,Steven Spielberg,"Daniel Lupi,Marc Platt,Steven Spielberg","Jesse Plemons,Mark Rylance,Tom Hanks,Amy Ryan,Alan Alda"
42,Paul Blart: Mall Cop 2,"$71,038,190",Sony / Columbia,Comedy,PG,"April 17, 2015",1 hrs. 34 min.,$30 million,Andy Fickman,"Todd Garner,Kevin James,Adam Sandler",Kevin James
43,The Big Short,"$70,259,870",Paramount,Drama,R,"December 11, 2015",2 hrs. 10 min.,$28 million,Adam McKay,"Dede Gardner,Jeremy Kleiner,Brad Pitt","Christian Bale,Steve Carell,Ryan Gosling,Brad Pitt,Melissa Leo,Marisa Tomei,Karen Gillan"
44,War Room,"$67,790,117",TriStar,Drama,PG,"August 28, 2015",2 hrs. 0 min.,$3 million,Alex Kendrick,N/A,N/A
45,Magic Mike XXL,"$66,013,057",Warner Bros.,Comedy / Drama,R,"July 1, 2015",1 hrs. 55 min.,$14.8 million,Gregory Jacobs,"Reid Carolin,Gregory Jacobs,Steven Soderbergh,Channing Tatum,Nick Wechsler","Amber Heard,Channing Tatum,Jada Pinkett-Smith"
46,The Visit,"$65,206,105",Universal,Horror,PG-13,"September 11, 2015",1 hrs. 34 min.,$5 million,M. Night Shyamalan,"Jason Blum,Steven Schneider,M. Night Shyamalan",N/A
47,The Wedding Ringer,"$64,460,211",Sony / Screen Gems,Comedy,R,"January 16, 2015",1 hrs. 41 min.,$23 million,Jeremy Garelick,"Jeremy Garelick,Will Packer","Kevin Hart,Josh Gad,Kaley Cuoco,Olivia Thirlby"
48,Black Mass,"$62,575,678",Warner Bros.,Crime Drama,R,"September 18, 2015",2 hrs. 2 min.,$53 million,Scott Cooper,N/A,"Jesse Plemons,Johnny Depp,Benedict Cumberbatch,Juno Temple,Kevin Bacon,Adam Scott"
49,Vacation,"$58,884,188",Warner Bros. (New Line),Comedy,R,"July 29, 2015",1 hrs. 39 min.,$31 million,Jonathan M. Goldstein,"Chris Bender,David Dobkin","Ed Helms,Leslie Mann,Christina Applegate,Chris Hemsworth,Charlie Day,Ron Livingston,Regina Hall"
50,The Perfect Guy,"$57,027,435",Sony / Screen Gems,Thriller,PG-13,"September 11, 2015",1 hrs. 40 min.,$12 million,N/A,N/A,"Sanaa Lathan,Michael Ealy,Morris Chestnut"
51,Joy,"$56,451,232",Fox,Comedy / Drama,PG-13,"December 25, 2015",2 hrs. 4 min.,$60 million,David O. Russell,N/A,"Bradley Cooper,Robert DeNiro,Jennifer Lawrence,Virginia Madsen,Edgar Ramirez,Elisabeth Rohm"
52,Fantastic Four,"$56,117,548",Fox,Action / Adventure,PG-13,"August 7, 2015",1 hrs. 40 min.,$120 million,Josh Trank,"Avi Arad,Simon Kinberg,Stan Lee,Matthew Vaughn","Miles Teller,Michael B. Jordan,Jamie Bell,Kate Mara"
53,The Hateful Eight,"$54,117,416",Weinstein Company,Western,R,"December 25, 2015",2 hrs. 47 min.,$44 million,Quentin Tarantino,Stacey Sher,"Samuel L. Jackson,Kurt Russell,Channing Tatum"
54,Focus (2015),"$53,862,963",Warner Bros.,Comedy,R,"February 27, 2015",1 hrs. 44 min.,$50.1 million,"Glenn Ficarra,John Requa",Denise Di Novi,"Will Smith,Margot Robbie,Rodrigo Santoro"
55,Southpaw,"$52,421,953",Weinstein Company,Drama,R,"July 24, 2015",2 hrs. 3 min.,$30 million,Antoine Fuqua,"Todd Black,Jason Blumenthal,Antoine Fuqua,Steve Tisch","Jake Gyllenhaal,Forest Whitaker,Rachel McAdams,50 Cent,Naomie Harris"
56,Insidious Chapter 3,"$52,218,558",Focus Features,Horror,PG-13,"June 5, 2015",1 hrs. 37 min.,$10 million,Leigh Whannell,"Jason Blum,Oren Peli,Peter Schlessel,Steven Schneider,James Wan",N/A
57,Poltergeist (2015),"$47,425,125",Fox,Horror,PG-13,"May 22, 2015",1 hrs. 33 min.,$35 million,Gil Kenan,"Roy Lee,Sam Raimi","Sam Rockwell,Rosemarie DeWitt,Jared Harris"
58,Jupiter Ascending,"$47,387,723",Warner Bros.,Sci-Fi,PG-13,"February 6, 2015",2 hrs. 7 min.,$176 million,Lilly & Lana Wachowski,Lilly & Lana Wachowski,"Channing Tatum,Mila Kunis,Eddie Redmayne,Sean Bean"
59,Sicario,"$46,889,293",Lionsgate,Action Drama,R,"September 18, 2015",2 hrs. 1 min.,$30 million,Denis Villeneuve,N/A,"Emily Blunt,Benicio Del Toro,Josh Brolin"
60,The Man From U.N.C.L.E.,"$45,445,109",Warner Bros.,Action,PG-13,"August 14, 2015",1 hrs. 56 min.,$75 million,Guy Ritchie,"John Davis,David Dobkin","Elizabeth Debicki,Henry Cavill,Armie Hammer,Alicia Vikander,Hugh Grant,Jared Harris"
61,Spotlight,"$45,055,776",Open Road Films,Drama,R,"November 6, 2015",2 hrs. 8 min.,N/A,Tom McCarthy,N/A,"Mark Ruffalo,Michael Keaton,Rachel McAdams,Liev Schreiber,Stanley Tucci,John Slattery"
62,"McFarland, USA","$44,482,410",Buena Vista,Sports Drama,PG,"February 20, 2015",2 hrs. 8 min.,N/A,Niki Caro,N/A,"Maria Bello,Kevin Costner"
63,The Gift (2015),"$43,787,265",STX Entertainment,Thriller,R,"August 7, 2015",1 hrs. 48 min.,$5 million,N/A,Jason Blum,"Jason Bateman,Rebecca Hall"
64,Everest (2015),"$43,482,270",Universal,Thriller,PG-13,"September 18, 2015",2 hrs. 1 min.,$55 million,Baltasar Kormakur,"Tim Bevan,Eric Fellner","Josh Brolin,Elizabeth Debicki,Jake Gyllenhaal,Keira Knightley"
65,The Night Before,"$43,047,372",Sony / Columbia,Comedy,R,"November 20, 2015",1 hrs. 41 min.,$25 million,Jonathan Levine,"Evan Goldberg,Seth Rogen","Seth Rogen,Joseph Gordon-Levitt,Anthony Mackie"
66,Krampus,"$42,725,475",Universal,Horror Comedy,PG-13,"December 4, 2015",1 hrs. 38 min.,$15 million,Michael Dougherty,"Jon Jashni,Thomas Tull","Toni Collette,Adam Scott"
67,Max (2015),"$42,656,255",Warner Bros.,Family,PG,"June 26, 2015",1 hrs. 51 min.,$20 million,Boaz Yakin,N/A,Thomas Haden Church
68,The Age of Adaline,"$42,629,776",Lionsgate,Drama,PG-13,"April 24, 2015",1 hrs. 52 min.,N/A,N/A,"Sidney Kimmel,Gary Lucchesi,Tom Rosenberg","Blake Lively,Harrison Ford,Amanda Crew"
69,Brooklyn,"$38,322,743",Fox Searchlight,Drama,PG-13,"November 4, 2015",1 hrs. 51 min.,N/A,John Crowley,N/A,"Saoirse Ronan,Jim Broadbent"
70,The Longest Ride,"$37,446,117",Fox,Romance,PG-13,"April 10, 2015",2 hrs. 19 min.,$34 million,"George Tillman, Jr.","Marty Bowen,Wyck Godfrey","Melissa Benoist,Alan Alda"
71,The Boy Next Door,"$35,423,380",Universal,Thriller,R,"January 23, 2015",1 hrs. 31 min.,$4 million,Rob Cohen,"Jason Blum,Jennifer Lopez","Jennifer Lopez,Ryan Guzman,John Corbett"
72,Pan,"$35,088,320",Warner Bros.,Fantasy,PG,"October 9, 2015",1 hrs. 51 min.,$150 million,Joe Wright,Greg Berlanti,"Hugh Jackman,Garrett Hedlund,Amanda Seyfried,Rooney Mara"
73,Hot Pursuit,"$34,580,201",Warner Bros. (New Line),Comedy,PG-13,"May 8, 2015",1 hrs. 27 min.,$35 million,Anne Fletcher,"Bruna Papandrea,Reese Witherspoon",Reese Witherspoon
74,Concussion (2015),"$34,542,474",Sony / Columbia,Drama,PG-13,"December 25, 2015",2 hrs. 3 min.,$35 million,Peter Landesman,Ridley Scott,"Will Smith,Alec Baldwin,Luke Wilson"
75,The DUFF,"$34,030,343",Lionsgate,Comedy,PG-13,"February 20, 2015",1 hrs. 41 min.,$8.5 million,Ari Sandel,McG,Bella Thorne
76,Woman in Gold,"$33,307,793",Weinstein Company,Drama,PG-13,"April 1, 2015",1 hrs. 49 min.,$11 million,N/A,N/A,"Helen Mirren,Ryan Reynolds,Katie Holmes,Max Irons"
77,The Second Best Exotic Marigold Hotel,"$33,078,266",Fox Searchlight,Comedy / Drama,PG,"March 6, 2015",2 hrs. 2 min.,$10 million,John Madden,N/A,"Judi Dench,Maggie Smith,Richard Gere,Dev Patel"
78,Unfriended,"$32,482,090",Universal,Horror,R,"April 17, 2015",1 hrs. 23 min.,"$1,000,000",N/A,"Timur Bekmambetov,Jason Blum,Nelson Greaves",N/A
79,Entourage,"$32,363,404",Warner Bros.,Comedy,R,"June 3, 2015",1 hrs. 44 min.,$30 million,N/A,"Stephen Levinson,Mark Wahlberg",Billy Bob Thornton
80,Paper Towns,"$32,000,304",Fox,Drama,PG-13,"July 24, 2015",1 hrs. 49 min.,$12 million,Jake Schreier,"Marty Bowen,Wyck Godfrey,Scott Neustadter,Michael H. Weber",Cara Delevigne
81,Chappie,"$31,569,268",Sony / Columbia,Sci-Fi Action,R,"March 6, 2015",2 hrs. 0 min.,$49 million,Neill Blomkamp,N/A,"Dev Patel,Sharlto Copley,Sigourney Weaver,Hugh Jackman"
82,Crimson Peak,"$31,090,320",Universal,Horror,R,"October 16, 2015",1 hrs. 59 min.,$55 million,Guillermo del Toro,"Guillermo del Toro,Jon Jashni","Mia Wasikowska,Jessica Chastain,Tom Hiddleston"
83,A Walk in the Woods,"$29,504,281",Broad Green Pictures,Comedy,R,"September 2, 2015",1 hrs. 44 min.,N/A,N/A,N/A,"Robert Redford,Emma Thompson"
84,Point Break (2015),"$28,782,481",Warner Bros.,Action,PG-13,"December 25, 2015",1 hrs. 53 min.,$105 million,N/A,N/A,"Luke Bracey,Teresa Palmer,Edgar Ramirez"
85,Sinister 2,"$27,740,955",Focus Features,Horror,R,"August 21, 2015",1 hrs. 37 min.,$10 million,N/A,Jason Blum,N/A
86,The Last Witch Hunter,"$27,367,660",Lionsgate/Summit,Action Fantasy,PG-13,"October 23, 2015",1 hrs. 46 min.,$90 million,N/A,N/A,"Vin Diesel,Elijah Wood,Michael Caine"
87,No Escape,"$27,288,872",Weinstein Company,Action,R,"August 26, 2015",1 hrs. 41 min.,N/A,John Erick Dowdle,Drew Dowdle,"Owen Wilson,Pierce Brosnan,Lake Bell"
88,Ricki and the Flash,"$26,822,144",TriStar,Comedy / Drama,PG-13,"August 7, 2015",1 hrs. 41 min.,$18 million,Jonathan Demme,"Mason Novick,Marc Platt","Meryl Streep,Kevin Kline,Sebastian Stan"
89,The Woman in Black 2: Angel of Death,"$26,501,323",Relativity,Horror,PG-13,"January 2, 2015",1 hrs. 38 min.,N/A,N/A,"Ryan Kavanaugh,Tucker Tooley",N/A
90,Run All Night,"$26,461,644",Warner Bros.,Action,R,"March 13, 2015",1 hrs. 54 min.,$50 million,Jaume Collet-Serra,"Roy Lee,Michael Tadross","Common,Liam Neeson,Ed Harris,Boyd Holbrook"
91,Love the Coopers,"$26,302,731",Lionsgate,Comedy,PG-13,"November 13, 2015",1 hrs. 47 min.,$17 million,N/A,N/A,"John Goodman,Ed Helms,Diane Keaton,Anthony Mackie,Amanda Seyfried,Marisa Tomei,Olivia Wilde"
92,The Lazarus Effect,"$25,801,047",Relativity,Horror,PG-13,"February 27, 2015",1 hrs. 23 min.,$3.3 million,David Gelb,Jason Blum,"Olivia Wilde,Mark Duplass"
93,Ex Machina,"$25,442,958",A24,Sci-Fi Thriller,R,"April 10, 2015",1 hrs. 50 min.,$15 million,Alex Garland,Scott Rudin,"Oscar Isaac,Alicia Vikander"
94,In the Heart of the Sea,"$25,020,758",Warner Bros.,Drama,PG-13,"December 11, 2015",2 hrs. 1 min.,$100 million,Ron Howard,N/A,"Tom Holland,Chris Hemsworth,Cillian Murphy,Ben Whishaw,Brendan Gleeson"
95,The Gallows,"$22,764,410",Warner Bros. (New Line),Horror,R,"July 10, 2015",1 hrs. 21 min.,"$100,000",N/A,Jason Blum,N/A
96,Hitman: Agent 47,"$22,467,450",Fox,Action / Adventure,R,"August 21, 2015",1 hrs. 36 min.,$35 million,N/A,N/A,N/A
97,Project Almanac,"$22,348,241",Paramount,Sci-Fi,PG-13,"January 30, 2015",1 hrs. 46 min.,$12 million,Dean Israelite,"Josh Appelbaum,Michael Bay,Andrew Form,Brad Fuller,Andre Nemec",N/A
98,Black or White,"$21,571,189",Relativity,Drama,PG-13,"January 30, 2015",2 hrs. 1 min.,$9 million,Mike Binder,"Mike Binder,Kevin Costner","Kevin Costner,Octavia Spencer,Anthony Mackie"
99,Aloha,"$21,067,116",Sony / Columbia,Comedy / Drama,PG-13,"May 29, 2015",1 hrs. 45 min.,$37 million,Cameron Crowe,"Cameron Crowe,Scott Rudin","Bradley Cooper,Emma Stone,Rachel McAdams,Bill Murray,Jay Baruchel,John Krasinski,Alec Baldwin,Danny McBride"
100,The Secret in their Eyes (2015),"$20,180,155",STX Entertainment,Thriller,PG-13,"November 20, 2015",1 hrs. 51 min.,$19.5 million,Billy Ray,Matt Jackson,"Dean Norris,Chiwetel Ejiofor,Nicole Kidman,Julia Roberts"
101,Shaun the Sheep Movie,"$19,375,982",Lionsgate,Animation,PG,"August 5, 2015",1 hrs. 25 min.,N/A,N/A,N/A,N/A
102,Still Alice,"$18,754,371",Sony Classics,Drama,PG-13,"January 16, 2015",1 hrs. 41 min.,$5 million,"Richard Glatzer,Wash Westmoreland",N/A,"Julianne Moore,Alec Baldwin,Kristen Stewart,Kate Bosworth"
103,Paranormal Activity: The Ghost Dimension,"$18,300,124",Paramount,Horror,R,"October 23, 2015",1 hrs. 35 min.,$10 million,N/A,"Jason Blum,Oren Peli",N/A
104,Steve Jobs,"$17,766,658",Universal,Drama,R,"October 9, 2015",2 hrs. 2 min.,$30 million,Danny Boyle,Scott Rudin,"Michael Fassbender,Kate Winslet,Seth Rogen"
105,Mr. Holmes,"$17,737,646",Roadside Attractions,Crime Drama,PG,"July 17, 2015",1 hrs. 43 min.,N/A,Bill Condon,N/A,"Laura Linney,Ian McKellen"
106,Dope,"$17,506,470",Open Road Films,Comedy / Drama,R,"June 19, 2015",1 hrs. 55 min.,$7 million,N/A,N/A,Lakeith Stanfield
107,Seventh Son,"$17,223,265",Universal,Fantasy,PG-13,"February 6, 2015",1 hrs. 42 min.,$95 million,N/A,"Jon Jashni,Thomas Tull","Jeff Bridges,Julianne Moore,Ben Barnes,Alicia Vikander,Djimon Hounsou"
108,Monkey Kingdom,"$16,432,322",Buena Vista,Documentary,G,"April 17, 2015",1 hrs. 21 min.,N/A,N/A,N/A,N/A
109,The Transporter Refueled,"$16,029,670",EuropaCorp,Action,PG-13,"September 4, 2015",1 hrs. 36 min.,N/A,Camille Delamarre,N/A,N/A
110,Room,"$14,677,654",A24,Drama,R,"October 16, 2015",1 hrs. 58 min.,N/A,N/A,N/A,"Brie Larson,Joan Allen,William H. Macy"
111,It Follows,"$14,674,076",Radius-TWC,Horror,R,"March 13, 2015",1 hrs. 37 min.,N/A,N/A,N/A,N/A
112,American Ultra,"$14,440,985",Lionsgate,Action Comedy,R,"August 21, 2015",1 hrs. 36 min.,$28 million,Nima Nourizadeh,N/A,"Jesse Eisenberg,Kristen Stewart,Topher Grace,John Leguizamo"
113,Woodlawn,"$14,394,097",Pure Flix,Drama,PG,"October 16, 2015",2 hrs. 3 min.,N/A,"Andrew Erwin,Jon Erwin",N/A,Jon Voight
114,Burnt,"$13,651,946",Weinstein Company,Comedy,R,"October 30, 2015",1 hrs. 40 min.,$20 million,John Wells,"Michael Shamberg,Stacey Sher","Omar Sy,Bradley Cooper,Alicia Vikander,Emma Thompson"
115,Do You Believe?,"$12,985,600",Pure Flix,Drama,PG-13,"March 20, 2015",2 hrs. 0 min.,N/A,N/A,N/A,Mira Sorvino
116,Carol,"$12,711,491",Weinstein Company,Drama,R,"November 20, 2015",1 hrs. 58 min.,N/A,N/A,N/A,"Cate Blanchett,Rooney Mara,Sarah Paulson"
117,Love & Mercy,"$12,551,031",Roadside Attractions,Music Drama,PG-13,"June 5, 2015",2 hrs. 1 min.,N/A,N/A,N/A,"John Cusack,Paul Dano,Elizabeth Banks,Paul Giamatti,Kenny Wormald"
118,Strange Magic,"$12,429,583",Buena Vista,Animation,PG,"January 23, 2015",1 hrs. 39 min.,N/A,N/A,George Lucas,N/A
119,Hot Tub Time Machine 2,"$12,314,651",Paramount,Comedy,R,"February 20, 2015",1 hrs. 33 min.,$14 million,Steve Pink,Andrew Panay,"Kumail Nanjiani,Adam Scott,Clark Duke"
120,Self/Less,"$12,279,691",Focus Features,Sci-Fi Thriller,PG-13,"July 10, 2015",1 hrs. 57 min.,$26 million,Tarsem,"Ram Bergman,Peter Schlessel,James D. Stern","Ryan Reynolds,Matthew Goode,Ben Kingsley,Derek Luke"
