,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
34,The Fighter,"$93,617,009",Paramount,Sports Drama,R,"December 10, 2010",1 hrs. 54 min.,$25 million,David O. Russell,"David Hoberman,Ryan Kavanaugh,Tucker Tooley,Mark Wahlberg","Mark Wahlberg,Christian Bale,Amy Adams,Melissa Leo"
35,The Town,"$92,186,262",Warner Bros.,Crime Drama,R,"September 17, 2010",2 hrs. 3 min.,$37 million,Ben Affleck,"Jon Jashni,Graham King,Thomas Tull","Ben Affleck,Jon Hamm,Rebecca Hall,Chris Cooper,Jeremy Renner,Blake Lively"
36,Prince of Persia: The Sands of Time,"$90,759,676",Buena Vista,Adventure,PG-13,"May 28, 2010",1 hrs. 55 min.,$200 million,Mike Newell,Jerry Bruckheimer,"Jake Gyllenhaal,Ben Kingsley,Alfred Molina,Gemma Arterton"
37,Red,"$90,380,162",Summit Entertainment,Action Comedy,PG-13,"October 15, 2010",1 hrs. 51 min.,$58 million,Robert Schwentke,"Lorenzo di Bonaventura,Mark Vahradian","Bruce Willis,Karl Urban,Morgan Freeman,John Malkovich,Helen Mirren,Brian Cox"
38,Percy Jackson & The Olympians: The Lightning Thief,"$88,768,303",Fox,Fantasy,PG,"February 12, 2010",2 hrs. 0 min.,$95 million,Chris Columbus,"Chris Columbus,Thomas M. Hammel,Karen Rosenfelt","Logan Lerman,Brandon T. Jackson,Sean Bean,Pierce Brosnan,Steve Coogan,Rosario Dawson"
39,Paranormal Activity 2,"$84,752,907",Paramount,Horror,R,"October 22, 2010",1 hrs. 31 min.,$3 million,Tod Williams,"Jason Blum,Akiva Goldsman,Oren Peli,Steven Schneider",N/A
40,Unstoppable,"$81,562,942",Fox,Action Thriller,PG-13,"November 12, 2010",1 hrs. 38 min.,$100 million,Tony Scott,"Tony Scott,Julie Yorn,Alex Young","Denzel Washington,Chris Pine,Rosario Dawson"
41,Eat Pray Love,"$80,574,010",Sony / Columbia,Drama,PG-13,"August 13, 2010",2 hrs. 13 min.,$60 million,Ryan Murphy,"Dede Gardner,Jeremy Kleiner,Brad Pitt","Julia Roberts,Javier Bardem,James Franco,Billy Crudup,Viola Davis"
42,Dear John,"$80,014,842",Sony / Screen Gems,Romance,PG-13,"February 5, 2010",1 hrs. 48 min.,$25 million,Lasse Hallstrom,"Marty Bowen,Wyck Godfrey,Ryan Kavanaugh,Tucker Tooley","Amanda Seyfried,Channing Tatum"
43,The A-Team,"$77,222,099",Fox,Action,PG-13,"June 11, 2010",1 hrs. 57 min.,$110 million,Joe Carnahan,"Ridley Scott,Tony Scott,Alex Young","Liam Neeson,Bradley Cooper,Sharlto Copley,Quinton 'Rampage' Jackson,Jessica Biel,Patrick Wilson"
44,Knight & Day,"$76,423,035",Fox,Comedy,PG-13,"June 23, 2010",2 hrs. 10 min.,$117 million,James Mangold,"Todd Garner,Arnon Milchan,Steve Pink,Joe Roth","Gal Gadot,Tom Cruise,Cameron Diaz,Peter Sarsgaard,Paul Dano,Viola Davis"
45,Dinner for Schmucks,"$73,026,337",Paramount (DreamWorks),Comedy,PG-13,"July 30, 2010",1 hrs. 50 min.,$69 million,Jay Roach,"Gary Barber,Roger Birnbaum,Sacha Baron Cohen","Steve Carell,Paul Rudd,Ron Livingston,Jemaine Clement,Zach Galifianakis"
46,The Tourist,"$67,631,157",Sony / Columbia,Romantic Thriller,PG-13,"December 10, 2010",1 hrs. 43 min.,$100 million,N/A,"Gary Barber,Roger Birnbaum,Jonathan Glickman,Tim Headington,Graham King","Johnny Depp,Angelina Jolie,Paul Bettany,Rufus Sewell"
47,The Bounty Hunter,"$67,061,228",Sony / Columbia,Action Comedy,PG-13,"March 19, 2010",1 hrs. 46 min.,$40 million,Andy Tennant,"Ryan Kavanaugh,Neal H. Moritz","Gerard Butler,Jennifer Aniston,Jason Sudeikis"
48,Diary of a Wimpy Kid,"$64,003,625",Fox,Comedy,PG,"March 19, 2010",1 hrs. 34 min.,$15 million,Thor Freudenthal,Nina Jacobson,"Zachary Gordon,Chloe Moretz"
49,The Sorcerer's Apprentice,"$63,150,991",Buena Vista,Fantasy,PG,"July 14, 2010",1 hrs. 51 min.,$150 million,Jon Turteltaub,"Jerry Bruckheimer,Nicolas Cage,Todd Garner","Nicolas Cage,Jay Baruchel,Alfred Molina,Teresa Palmer,Monica Bellucci"
50,A Nightmare on Elm Street (2010),"$63,075,011",Warner Bros. (New Line),Horror,R,"April 30, 2010",1 hrs. 30 min.,$35 million,N/A,"Michael Bay,Mike Drake,Andrew Form,Brad Fuller","Kyle Gallner,Jackie Earle Haley,Rooney Mara,Kellan Lutz,Thomas Dekker,Katie Cassidy"
51,The Last Song,"$62,950,384",Buena Vista,Drama,PG,"March 31, 2010",1 hrs. 47 min.,$20 million,Julie Anne Robinson,"Jennifer Gibgot,Adam Shankman","Miley Cyrus,Greg Kinnear,Liam Hemsworth"
52,The Wolfman,"$61,979,680",Universal,Horror,R,"February 12, 2010",1 hrs. 42 min.,$150 million,Joe Johnston,"Ryan Kavanaugh,Scott Stuber","Benicio Del Toro,Anthony Hopkins,Emily Blunt,Hugo Weaving"
53,Get Him to the Greek,"$60,974,475",Universal,Comedy,R,"June 4, 2010",1 hrs. 49 min.,$40 million,Nick Stoller,"Judd Apatow,Rodney Rothman,Jason Segel","Jonah Hill,Russell Brand,Sean 'P. Diddy' Combs,Elisabeth Moss,Rose Byrne"
54,Resident Evil: Afterlife,"$60,128,566",Sony / Screen Gems,Action Horror,R,"September 10, 2010",1 hrs. 40 min.,$60 million,Paul W.S. Anderson,"Paul W.S. Anderson,Jeremy Bolt,Don Carmody,Robert Kulzer","Milla Jovovich,Ali Larter,Boris Kodjoe"
55,Tyler Perry's Why Did I Get Married Too?,"$60,095,852",Lionsgate,Comedy / Drama,PG-13,"April 2, 2010",2 hrs. 1 min.,$20 million,Tyler Perry,Tyler Perry,"Tyler Perry,Sharon Leal"
56,Tooth Fairy,"$60,022,256",Fox,Fantasy Comedy,PG,"January 22, 2010",1 hrs. 42 min.,$48 million,Michael Lembeck,Jason Blum,"Dwayne Johnson,Julie Andrews,Ashley Judd,Seth MacFarlane,Brandon T. Jackson"
57,Secretariat,"$59,713,955",Buena Vista,Sports Drama,PG,"October 8, 2010",1 hrs. 56 min.,$35 million,Randall Wallace,Bill Johnson,"Diane Lane,John Malkovich"
58,Easy A,"$58,401,464",Sony / Screen Gems,Romantic Comedy,PG-13,"September 17, 2010",1 hrs. 32 min.,$8 million,Will Gluck,Will Gluck,"Emma Stone,Penn Badgley,Amanda Bynes,Thomas Haden Church,Cam Gigandet,Lisa Kudrow,Alyson Michalka,Stanley Tucci"
59,Takers,"$57,744,720",Sony / Screen Gems,Action / Crime,PG-13,"August 27, 2010",1 hrs. 47 min.,$32 million,John Luessenhop,"Chris Brown,Morris Chestnut,Will Packer","Chris Brown,Hayden Christensen,Matt Dillon,Michael Ealy,Idris Elba,Paul Walker,Zoe Saldana"
60,Legend of the Guardians: The Owls of Ga'Hoole,"$55,675,313",Warner Bros.,Animation,PG,"September 24, 2010",1 hrs. 30 min.,$80 million,Zack Snyder,Deborah Snyder,"Abbie Cornish,Helen Mirren,Geoffrey Rush,Jim Sturgess,Hugo Weaving"
61,Life as We Know It,"$53,374,681",Warner Bros.,Comedy,PG-13,"October 8, 2010",1 hrs. 52 min.,$38 million,Greg Berlanti,"Joe Hartwick Jr.,Scott Niemeyer","Kumail Nanjiani,Katherine Heigl,Josh Duhamel,Josh Lucas"
62,Letters to Juliet,"$53,032,453",Summit Entertainment,Romance,PG,"May 14, 2010",1 hrs. 45 min.,$30 million,Gary Winick,"Mark Canton,Ron Schmidt",Amanda Seyfried
63,Wall Street: Money Never Sleeps,"$52,474,616",Fox,Drama,PG-13,"September 24, 2010",2 hrs. 7 min.,$70 million,Oliver Stone,Alex Young,"Michael Douglas,Shia LaBeouf,Carey Mulligan,Josh Brolin,Susan Sarandon,Frank Langella"
64,Hubble 3D,,Warner Bros.,IMAX,G,"March 19, 2010",0 hrs. 43 min.,N/A,N/A,N/A,N/A
65,Predators,"$52,000,688",Fox,Sci-Fi Horror,R,"July 9, 2010",1 hrs. 47 min.,$40 million,Nimród Antal,"John Davis,Robert Rodriguez,Alex Young","Adrien Brody,Topher Grace,Laurence Fishburne"
66,Hot Tub Time Machine,"$50,287,556",MGM,Comedy,R,"March 26, 2010",1 hrs. 40 min.,$36 million,Steve Pink,N/A,"John Cusack,Clark Duke"
67,Kick-Ass,"$48,071,303",Lionsgate,Action Comedy,R,"April 16, 2010",1 hrs. 57 min.,$30 million,Matthew Vaughn,"Jeremy Kleiner,Mark Millar,Brad Pitt,Matthew Vaughn","Aaron Johnson,Nicolas Cage,Christopher Mintz-Plasse,Chloe Moretz,Mark Strong,Clark Duke"
68,Killers,"$47,059,963",Lionsgate,Action Comedy,PG-13,"June 4, 2010",1 hrs. 40 min.,$75 million,Robert Luketic,Scott Aversano,"Katherine Heigl,Ashton Kutcher,Rob Riggle"
69,Saw 3D,"$45,710,178",Lionsgate,Horror,R,"October 29, 2010",1 hrs. 31 min.,$20 million,N/A,"James Wan,Leigh Whannell",Cary Elwes
70,Cop Out,"$44,875,481",Warner Bros.,Comedy,R,"February 26, 2010",1 hrs. 50 min.,$30 million,Kevin Smith,"Polly Johnsen,Marc Platt,Michael Tadross","Bruce Willis,Tracy Morgan,Adam Brody,Rashida Jones"
71,Cats & Dogs: The Revenge of Kitty Galore,"$43,585,753",Warner Bros.,Family Comedy,PG,"July 30, 2010",1 hrs. 22 min.,$85 million,Brad Peyton,"Polly Johnsen,Andrew Lazar","Christina Applegate,Michael Clarke Duncan,Neil Patrick Harris,James Marsden,Bette Midler,Roger Moore,Chris O'Donnell"
72,Edge of Darkness,"$43,313,890",Warner Bros.,Drama / Thriller,R,"January 29, 2010",1 hrs. 48 min.,$80 million,Martin Campbell,"Tim Headington,Graham King","Frank Grillo,Mel Gibson"
73,Gulliver's Travels,"$42,779,261",Fox,Adventure Comedy,PG,"December 25, 2010",1 hrs. 25 min.,$112 million,Rob Letterman,"Jack Black,John Davis","Jack Black,Jason Segel,Emily Blunt,Amanda Peet"
74,Death at a Funeral (2010),"$42,739,347",Sony / Screen Gems,Comedy,R,"April 16, 2010",1 hrs. 30 min.,$21 million,Neil LaBute,Sidney Kimmel,"Chris Rock,Martin Lawrence,Tracy Morgan,Danny Glover,Regina Hall,Zoe Saldana,Luke Wilson,James Marsden"
75,Step Up 3-D,"$42,400,223",Buena Vista,Music Drama,PG-13,"August 6, 2010",1 hrs. 37 min.,$30 million,Jon Chu,"Jennifer Gibgot,Adam Shankman",N/A
76,The Last Exorcism,"$41,034,350",Lionsgate,Horror,PG-13,"August 27, 2010",1 hrs. 40 min.,$1.8 million,Daniel Stamm,"Marc Abraham,Eric Newman,Eli Roth",Ashley Bell
77,Legion (2010),"$40,168,080",Sony / Screen Gems,Horror Thriller,R,"January 22, 2010",1 hrs. 40 min.,$26 million,Scott Charles Stewart,Scott Charles Stewart,"Paul Bettany,Lucas Black,Tyrese Gibson,Dennis Quaid"
78,Burlesque,"$39,440,655",Sony / Screen Gems,Musical,PG-13,"November 24, 2010",1 hrs. 40 min.,$55 million,Steven Antin,N/A,"Cher,Cam Gigandet,Julianne Hough,Kristen Bell,Stanley Tucci,Dianna Agron"
79,The Crazies,"$39,123,589",Overture Films,Horror,R,"February 26, 2010",1 hrs. 41 min.,$20 million,N/A,"Rob Cowan,Jeff Skoll","Timothy Olyphant,Radha Mitchell"
80,For Colored Girls,"$37,729,698",Lionsgate,Drama,R,"November 5, 2010",2 hrs. 0 min.,$21 million,Tyler Perry,"Paul Hall,Tyler Perry","Thandie Newton,Michael Ealy"
81,The Back-Up Plan,"$37,490,007",CBS Films,Romantic Comedy,PG-13,"April 23, 2010",1 hrs. 38 min.,$35 million,N/A,"Todd Black,David Bloomfield,Jason Blumenthal,Steve Tisch","Jennifer Lopez,Melissa McCarthy"
82,Vampires Suck,"$36,661,504",Fox,Horror Comedy,PG-13,"August 18, 2010",1 hrs. 20 min.,$20 million,"Jason Friedberg,Aaron Seltzer","Arnon Milchan,Peter Safran",N/A
83,The American,"$35,606,376",Focus Features,Drama / Thriller,R,"September 1, 2010",1 hrs. 45 min.,$20 million,Anton Corbijn,Grant Heslov,George Clooney
84,Green Zone,"$35,053,660",Universal,Thriller,R,"March 12, 2010",1 hrs. 55 min.,$100 million,Paul Greengrass,"Tim Bevan,Eric Fellner","Matt Damon,Brendan Gleeson,Greg Kinnear,Amy Ryan"
85,Marmaduke,"$33,644,788",Fox,Family Comedy,PG,"June 4, 2010",1 hrs. 27 min.,$50 million,Tom Dey,"John Davis,Tom Dey,Arnon Milchan","Steve Coogan,Sam Elliott,Josh Gad,William H. Macy,Christopher Mintz-Plasse,Ron Perlman,Kiefer Sutherland,Damon Wayans,Owen Wilson"
86,Devil,"$33,601,190",Universal,Horror,PG-13,"September 17, 2010",1 hrs. 20 min.,N/A,"Drew Dowdle,John Erick Dowdle","Drew Dowdle,John Erick Dowdle,Sam Mercer,M. Night Shyamalan",Chris Messina
87,Hereafter,"$32,746,941",Warner Bros.,Drama,PG-13,"October 15, 2010",2 hrs. 9 min.,$50 million,Clint Eastwood,"Robert Lorenz,Tim Moore,Peter Morgan,Steven Spielberg","Matt Damon,Cecile de France,Bryce Dallas Howard"
88,When in Rome,"$32,680,633",Buena Vista,Romantic Comedy,PG-13,"January 29, 2010",1 hrs. 31 min.,N/A,Mark Steven Johnson,Andrew Panay,"Kristen Bell,Josh Duhamel"
89,Love and Other Drugs,"$32,367,005",Fox,Comedy / Drama,R,"November 24, 2010",1 hrs. 53 min.,$30 million,Edward Zwick,"Pieter Jan Brugge,Arnon Milchan,Scott Stuber,Edward Zwick","Josh Gad,Jake Gyllenhaal,Anne Hathaway"
90,She's Out of My League,"$32,010,860",Paramount,Romantic Comedy,R,"March 12, 2010",1 hrs. 44 min.,$20 million,Jim Field Smith,George Gatins,"Jay Baruchel,Alice Eve,Mike Vogel"
91,Scott Pilgrim vs. the World,"$31,524,275",Universal,Action Comedy,PG-13,"August 13, 2010",1 hrs. 53 min.,$60 million,Edgar Wright,"J. Miles Dale,Marc Platt","Michael Cera,Mary Elizabeth Winstead,Chris Evans,Jason Schwartzman,Anna Kendrick,Aubrey Plaza,Ellen Wong"
92,Charlie St. Cloud,"$31,162,545",Universal,Drama,PG-13,"July 30, 2010",1 hrs. 30 min.,$44 million,Burr Steers,Marc Platt,"Zac Efron,Kim Basinger,Amanda Crew"
93,Morning Glory,"$31,011,732",Paramount,Comedy,PG-13,"November 10, 2010",1 hrs. 42 min.,$40 million,N/A,"J.J. Abrams,Bryan Burk","Harrison Ford,Jeff Goldblum,Diane Keaton,Rachel McAdams,Patrick Wilson"
94,How Do You Know,"$30,212,620",Sony / Columbia,Comedy / Drama,PG-13,"December 17, 2010",1 hrs. 56 min.,$120 million,James L. Brooks,Laurence Mark,"Paul Rudd,Reese Witherspoon,Jack Nicholson,Owen Wilson"
95,Daybreakers,"$30,101,577",Lionsgate,Horror,R,"January 8, 2010",1 hrs. 38 min.,$20 million,N/A,N/A,"Ethan Hawke,Willem Dafoe"
96,Nanny McPhee Returns,"$29,011,215",Universal,Family,PG,"August 20, 2010",1 hrs. 40 min.,$35 million,Susanna White,"Tim Bevan,Eric Fellner","Emma Thompson,Maggie Gyllenhaal,Ralph Fiennes,Maggie Smith,Rhys Ifans,Ewan McGregor"
97,The Switch,"$27,779,426",Miramax,Comedy,PG-13,"August 20, 2010",1 hrs. 40 min.,$19 million,"Josh Gordon,Will Speck","Jennifer Aniston,Albert Berger,Allan Loeb,Ron Yerxa","Jason Bateman,Jennifer Aniston,Jeff Goldblum,Patrick Wilson"
98,Brooklyn's Finest,"$27,163,593",Overture Films,Action / Crime,R,"March 5, 2010",2 hrs. 13 min.,$17 million,Antoine Fuqua,N/A,"Michael K. Williams,Don Cheadle,Richard Gere,Ethan Hawke,Wesley Snipes"
99,Machete,"$26,593,646",Fox,Action / Adventure,R,"September 3, 2010",1 hrs. 45 min.,$10.5 million,Robert Rodriguez,Robert Rodriguez,"Robert DeNiro,Jessica Alba,Michelle Rodriguez,Lindsay Lohan,Steven Seagal"
100,Ramona and Beezus,"$26,167,002",Fox,Family,G,"July 23, 2010",1 hrs. 44 min.,$15 million,Elizabeth Allen (II),Alison Greenspan,"Joey King,Selena Gomez,John Corbett,Bridget Moynahan,Ginnifer Goodwin,Josh Duhamel"
101,Leap Year,"$25,918,920",Universal,Romantic Comedy,PG,"January 8, 2010",1 hrs. 37 min.,$19 million,N/A,"Chris Bender,Roger Birnbaum,Jonathan Glickman,J.C. Spink","Amy Adams,Matthew Goode,Adam Scott"
102,You Again,"$25,702,053",Buena Vista,Comedy,PG,"September 24, 2010",1 hrs. 45 min.,$20 million,Andy Fickman,Andy Fickman,"Kristen Bell,Sigourney Weaver,Jamie Lee Curtis"
103,Alpha and Omega,"$25,107,267",Lionsgate,Animation,PG,"September 17, 2010",1 hrs. 28 min.,N/A,N/A,N/A,"Christina Ricci,Justin Long,Hayden Panettiere,Danny Glover"
104,Piranha 3D,"$25,003,155",Weinstein / Dimension,Horror,R,"August 20, 2010",1 hrs. 29 min.,$24 million,N/A,"Mark Canton,Ryan Kavanaugh,Gregory Levasseur",Adam Scott
105,Lottery Ticket,"$24,719,879",Warner Bros.,Comedy,PG-13,"August 20, 2010",1 hrs. 39 min.,$17 million,Erik White,"Matt Alvarez,Ice Cube,Broderick Johnson,Andrew A. Kosove","Bow Wow,Brandon T. Jackson,Naturi Naughton,Ice Cube"
106,The Spy Next Door,"$24,307,086",Lionsgate,Action Comedy,PG,"January 15, 2010",1 hrs. 32 min.,$28 million,N/A,"Ryan Kavanaugh,Robert Simonds,Tucker Tooley",Jackie Chan
107,From Paris with Love,"$24,077,427",Lionsgate,Action,R,"February 5, 2010",1 hrs. 35 min.,$52 million,Pierre Morel,"Luc Besson,Virginie Silla","John Travolta,Jonathan Rhys Meyers"
108,The Losers,"$23,591,432",Warner Bros.,Action,PG-13,"April 23, 2010",1 hrs. 38 min.,$25 million,N/A,"Akiva Goldsman,Joel Silver","Idris Elba,Chris Evans,Jeffrey Dean Morgan,Zoe Saldana"
