,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
11,The Truman Show,"$125,618,201",Paramount,Comedy / Drama,PG,"June 5, 1998",1 hrs. 43 min.,N/A,Peter Weir,Scott Rudin,"Jim Carrey,Ed Harris,Laura Linney,Peter Krause"
12,Mulan,"$120,620,254",Buena Vista,Animation,G,"June 19, 1998",1 hrs. 28 min.,N/A,Barry Cook,N/A,Eddie Murphy
13,You've Got Mail,"$115,821,495",Warner Bros.,Romantic Comedy,PG,"December 18, 1998",1 hrs. 59 min.,$65 million,Nora Ephron,"Lauren Schuler Donner,Nora Ephron","Tom Hanks,Meg Ryan,Greg Kinnear,Parker Posey"
14,Enemy of the State,"$111,549,836",Buena Vista,Action Thriller,R,"November 20, 1998",2 hrs. 11 min.,$90 million,Tony Scott,Jerry Bruckheimer,"Will Smith,Jon Voight"
15,The Prince of Egypt,"$101,413,188",DreamWorks,Animation,PG,"December 18, 1998",1 hrs. 39 min.,$70 million,"Brenda Chapman,Simon Wells",Jeffrey Katzenberg,Jeff Goldblum
16,The Rugrats Movie,"$100,494,675",Paramount,Animation,G,"November 20, 1998",1 hrs. 21 min.,$24 million,N/A,N/A,N/A
17,Shakespeare in Love,"$100,317,794",Miramax,Period Comedy,R,"December 11, 1998",2 hrs. 3 min.,$25 million,John Madden,Edward Zwick,"Gwyneth Paltrow,Geoffrey Rush,Ben Affleck,Judi Dench,Tom Wilkinson,Colin Firth"
18,The Mask of Zorro,"$94,095,523",Sony / Columbia,Period Adventure,PG-13,"July 17, 1998",2 hrs. 17 min.,$95 million,Martin Campbell,Steven Spielberg,"Antonio Banderas,Anthony Hopkins,Catherine Zeta-Jones"
19,Stepmom,"$91,137,662",Sony / Columbia,Comedy / Drama,PG-13,"December 25, 1998",2 hrs. 5 min.,$50 million,Chris Columbus,"Chris Columbus,Julia Roberts","Julia Roberts,Susan Sarandon,Ed Harris,Jena Malone"
20,Antz,"$90,757,863",DreamWorks,Animation,PG,"October 2, 1998",1 hrs. 24 min.,$105 million,"Eric Darnell,Tim Johnson",Brad Lewis,Woody Allen
21,Everest (IMAX),"$87,178,599",MacGillivray Freeman Films,IMAX,Unrated,"March 6, 1998",0 hrs. 45 min.,N/A,N/A,N/A,N/A
22,The X-Files,"$83,898,313",Fox,Sci-Fi Thriller,PG-13,"June 19, 1998",2 hrs. 1 min.,N/A,Rob Bowman,N/A,"David Duchovny,Gillian Anderson"
23,The Wedding Singer,"$80,245,725",New Line,Romantic Comedy,PG-13,"February 13, 1998",1 hrs. 50 min.,$18 million,Frank Coraci,"Jack Giarraputo,Brad Grey,Robert Simonds","Adam Sandler,Drew Barrymore,Christine Taylor"
24,City of Angels,"$78,685,114",Warner Bros.,Romance,PG-13,"April 10, 1998",1 hrs. 54 min.,N/A,Brad Silberling,"Arnon Milchan,Charles Roven","Meg Ryan,Nicolas Cage"
25,The Horse Whisperer,"$75,383,563",Buena Vista,Romance,PG-13,"May 15, 1998",2 hrs. 49 min.,N/A,Robert Redford,N/A,"Robert Redford,Scarlett Johansson"
26,"Six Days, Seven Nights","$74,339,294",Buena Vista,Romantic Comedy,PG-13,"June 12, 1998",1 hrs. 42 min.,N/A,Ivan Reitman,"Roger Birnbaum,Joe Medjuck,Ivan Reitman","Harrison Ford,David Schwimmer"
27,Star Trek: Insurrection,"$70,187,658",Paramount,Sci-Fi Adventure,PG,"December 11, 1998",1 hrs. 43 min.,$58 million,N/A,N/A,Patrick Stewart
28,Blade,"$70,087,718",New Line,Action Horror,R,"August 21, 1998",2 hrs. 0 min.,N/A,N/A,"Avi Arad,Stan Lee",Wesley Snipes
29,Lost in Space,"$69,117,629",New Line,Sci-Fi Adventure,PG-13,"April 3, 1998",2 hrs. 10 min.,$80 million,Stephen Hopkins,"Michael De Luca,Akiva Goldsman","Gary Oldman,William Hurt,Matt LeBlanc,Jared Harris"
30,A Perfect Murder,"$67,638,368",Warner Bros.,Thriller,R,"June 5, 1998",1 hrs. 48 min.,N/A,Andrew Davis,"Anne Kopelson,Arnold Kopelson","Michael Douglas,Gwyneth Paltrow,Viggo Mortensen"
31,The Parent Trap,"$66,308,518",Buena Vista,Family Comedy,PG,"July 31, 1998",2 hrs. 8 min.,N/A,Nancy Meyers,Charles Shyer,"Lindsay Lohan,Dennis Quaid"
32,Ever After: A Cinderella Story,"$65,705,771",Fox,Romance,PG-13,"July 31, 1998",2 hrs. 1 min.,$26 million,Andy Tennant,Mireille Soria,Drew Barrymore
33,Hope Floats,"$60,053,195",Fox,Comedy / Drama,PG-13,"May 29, 1998",1 hrs. 54 min.,N/A,Forest Whitaker,Lynda Obst,"Rosanna Arquette,Sandra Bullock,Gena Rowlands"
34,Life Is Beautiful,"$57,247,384Domestic Lifetime Gross $57,563,264",Miramax,Foreign,PG-13,"October 23, 1998",1 hrs. 56 min.,N/A,Roberto Benigni,N/A,Roberto Benigni
35,U.S. Marshals,"$57,167,405",Warner Bros.,Action Thriller,PG-13,"March 6, 1998",2 hrs. 11 min.,N/A,N/A,"Anne Kopelson,Arnold Kopelson","Tommy Lee Jones,Wesley Snipes,Robert Downey, Jr."
36,The Man in the Iron Mask,"$56,968,902",MGM,Period Adventure,PG-13,"March 13, 1998",2 hrs. 52 min.,N/A,Randall Wallace,Randall Wallace,"Leonardo DiCaprio,Jeremy Irons,John Malkovich"
37,A Civil Action,"$56,709,981",Buena Vista,Drama / Thriller,PG-13,"December 25, 1998",1 hrs. 55 min.,$75 million,Steven Zaillian,Scott Rudin,"John Travolta,Robert Duvall,William H. Macy"
38,Snake Eyes,"$55,591,409",Paramount,Thriller,R,"August 7, 1998",1 hrs. 38 min.,$73 million,Brian De Palma,N/A,Nicolas Cage
39,What Dreams May Come,"$55,382,927",PolyGram,Fantasy Drama,PG-13,"October 2, 1998",1 hrs. 54 min.,$85 million,N/A,"Ted Field,Scott Kroopf","Robin Williams,Cuba Gooding, Jr."
40,Halloween: H20,"$55,041,738",Dimension Films,Horror,R,"August 7, 1998",1 hrs. 26 min.,$17 million,N/A,N/A,"Jamie Lee Curtis,Josh Hartnett,Michelle Williams,Joseph Gordon-Levitt"
41,Small Soldiers,"$54,682,547",DreamWorks,Family Comedy,PG-13,"July 10, 1998",1 hrs. 50 min.,N/A,N/A,Colin Wilson,Kirsten Dunst
42,T-Rex: Back to the Cretaceous (IMAX),,IMAX,IMAX,Unrated,"October 23, 1998",0 hrs. 45 min.,N/A,N/A,N/A,N/A
43,Mighty Joe Young,"$50,632,037",Buena Vista,Adventure,PG,"December 25, 1998",1 hrs. 54 min.,$90 million,Ron Underwood,Ralph Winter,Charlize Theron
44,Practical Magic,"$46,683,377",Warner Bros.,Romantic Comedy,PG-13,"October 16, 1998",1 hrs. 44 min.,$75 million,N/A,Denise Di Novi,"Sandra Bullock,Nicole Kidman,Goran Visnjic"
45,Meet Joe Black,"$44,619,100",Universal,Fantasy Drama,PG-13,"November 13, 1998",3 hrs. 1 min.,$90 million,Martin Brest,N/A,"Brad Pitt,Anthony Hopkins"
46,The Negotiator,"$44,547,681",Warner Bros.,Action Thriller,R,"July 31, 1998",2 hrs. 19 min.,N/A,F. Gary Gray,"David Hoberman,Arnon Milchan","Samuel L. Jackson,Kevin Spacey,Paul Giamatti"
47,Ronin,"$41,616,262",MGM,Action Thriller,R,"September 25, 1998",2 hrs. 0 min.,N/A,N/A,N/A,"Robert DeNiro,Stellan Skarsgard,Sean Bean,Jonathan Pryce"
48,The Siege,"$40,981,289",Fox,Drama / Thriller,R,"November 6, 1998",1 hrs. 56 min.,$70 million,Edward Zwick,"Lynda Obst,Edward Zwick","Denzel Washington,Annette Bening,Bruce Willis"
49,Mysteries of Egypt (IMAX),"$40,593,486",IMAX,IMAX,Unrated,"August 21, 1998",0 hrs. 38 min.,N/A,N/A,N/A,N/A
50,Pleasantville,"$40,584,421",New Line,Fantasy Drama,PG-13,"October 23, 1998",2 hrs. 4 min.,$60 million,Gary Ross,"Robin Bissell,Michael De Luca,Jon Kilik,Mary Parent,Steven Soderbergh","Tobey Maguire,Reese Witherspoon,Joan Allen,William H. Macy"
51,The Faculty,"$40,283,321",Miramax,Horror,R,"December 25, 1998",1 hrs. 57 min.,$15 million,Robert Rodriguez,N/A,"Elijah Wood,Josh Hartnett,Famke Janssen"
52,I Still Know What You Did Last Summer,"$40,002,112",Sony / Columbia,Horror,R,"November 13, 1998",1 hrs. 40 min.,$65 million,N/A,Neal H. Moritz,"Jennifer Love Hewitt,Freddie Prinze, Jr."
53,Primary Colors,"$39,001,187",Universal,Drama,R,"March 20, 1998",2 hrs. 24 min.,$65 million,Mike Nichols,Mike Nichols,"John Travolta,Emma Thompson,Kathy Bates,Billy Bob Thornton"
54,Urban Legend,"$38,072,438",Sony / Columbia,Horror,R,"September 25, 1998",1 hrs. 40 min.,$14 million,N/A,Neal H. Moritz,N/A
55,How Stella Got Her Groove Back,"$37,672,941",Fox,Romance,R,"August 14, 1998",2 hrs. 4 min.,$20 million,N/A,N/A,Angela Bassett
56,Out of Sight,"$37,562,568",Universal,Crime Comedy,R,"June 26, 1998",2 hrs. 0 min.,N/A,Steven Soderbergh,"Michael Shamberg,Stacey Sher,Barry Sonnenfeld","George Clooney,Jennifer Lopez,Don Cheadle,Albert Brooks"
57,Sphere,"$37,020,277",Warner Bros.,Sci-Fi Thriller,PG-13,"February 13, 1998",2 hrs. 32 min.,$80 million,Barry Levinson,Barry Levinson,"Dustin Hoffman,Sharon Stone,Samuel L. Jackson,Liev Schreiber,Queen Latifah"
58,The Thin Red Line,"$36,400,491",Fox,War,R,"December 25, 1998",2 hrs. 50 min.,$52 million,Terrence Malick,N/A,"Sean Penn,Adrien Brody,James Caviezel,John Cusack,Woody Harrelson,John C. Reilly"
59,Jack Frost,"$34,562,556",Warner Bros.,Family,PG,"December 11, 1998",1 hrs. 42 min.,$85 million,N/A,"Mark Canton,Michael Tadross",Michael Keaton
60,Mercury Rising,"$32,935,289",Universal,Action Thriller,R,"April 3, 1998",1 hrs. 52 min.,N/A,N/A,Brian Grazer,"Bruce Willis,Alec Baldwin"
61,Bride of Chucky,"$32,383,850",Universal,Horror Comedy,R,"October 16, 1998",1 hrs. 29 min.,$25 million,Ronny Yu,N/A,Katherine Heigl
62,A Night at the Roxbury,"$30,331,165",Paramount,Comedy,PG-13,"October 2, 1998",1 hrs. 21 min.,N/A,Amy Heckerling,"Lorne Michaels,Robert K. Weiss",Will Ferrell
63,Wild Things,"$30,147,739",Sony / Columbia,Crime Thriller,R,"March 20, 1998",1 hrs. 48 min.,N/A,N/A,Rodney M. Liber,"Matt Dillon,Kevin Bacon,Neve Campbell,Denise Richards,Bill Murray"
64,Box Offic,,,,,,,,N/A,N/A,N/A
65,Madeline,"$29,967,750",Sony / Columbia,Family Comedy,PG,"July 10, 1998",1 hrs. 28 min.,N/A,N/A,N/A,Frances McDormand
66,Spice World,"$29,342,592",Sony / Columbia,Comedy,PG,"January 23, 1998",1 hrs. 30 min.,N/A,N/A,N/A,"Hugh Laurie,Roger Moore"
67,The Object of My Affection,"$29,187,243",Fox,Romantic Comedy,R,"April 17, 1998",1 hrs. 51 min.,N/A,N/A,Laurence Mark,"Jennifer Aniston,Paul Rudd,Alan Alda"
68,Grease (Re-issue),"$28,411,018Domestic Lifetime Gross $188,755,690",Paramount,Musical,PG,"March 27, 1998",1 hrs. 50 min.,N/A,N/A,N/A,N/A
69,The Big Hit,"$27,007,143",Sony / Columbia,Action Comedy,R,"April 24, 1998",1 hrs. 31 min.,N/A,N/A,N/A,"Mark Wahlberg,Christina Applegate"
70,Paulie,"$26,875,268",DreamWorks,Family,PG,"April 17, 1998",1 hrs. 32 min.,$23 million,N/A,"Mark Gordon,Allison Lyon Segan",Gena Rowlands
71,Bulworth,"$26,528,185",Fox,Comedy,R,"May 15, 1998",1 hrs. 48 min.,N/A,Warren Beatty,"Pieter Jan Brugge,Lauren Schuler Donner","Warren Beatty,Halle Berry,Don Cheadle"
72,Great Expectations,"$26,420,672",Fox,Romance,R,"January 30, 1998",1 hrs. 51 min.,N/A,Alfonso Cuaron,N/A,"Ethan Hawke,Gwyneth Paltrow,Chris Cooper,Anne Bancroft,Robert DeNiro"
73,Can't Hardly Wait,"$25,605,015",Sony / Columbia,Comedy,PG-13,"June 12, 1998",1 hrs. 41 min.,N/A,N/A,N/A,"Seth Green,Jennifer Love Hewitt"
74,Fallen,"$25,232,289",Warner Bros.,Action Horror,R,"January 16, 1998",2 hrs. 4 min.,N/A,Gregory Hoblit,Charles Roven,"Denzel Washington,James Gandolfini,John Goodman"
75,Waking Ned Devine,"$24,792,251",Fox Searchlight,Comedy,PG,"November 20, 1998",1 hrs. 31 min.,N/A,Kirk Jones,N/A,N/A
76,The Avengers (1998),"$23,384,939",Warner Bros.,Action Comedy,PG-13,"August 14, 1998",1 hrs. 30 min.,$60 million,N/A,N/A,"Ralph Fiennes,Uma Thurman,Sean Connery,Jim Broadbent"
77,One True Thing,"$23,245,840",Universal,Drama,R,"September 18, 1998",2 hrs. 8 min.,N/A,Carl Franklin,N/A,"Meryl Streep,Renee Zellweger,William Hurt"
78,The Players Club,"$23,047,939",New Line,Comedy,R,"April 10, 1998",1 hrs. 43 min.,N/A,Ice Cube,Ice Cube,"Ice Cube,Jamie Foxx,Bernie Mac"
79,Rounders,"$22,912,409",Miramax,Crime Drama,R,"September 11, 1998",2 hrs. 1 min.,N/A,John Dahl,Bobby Cohen,"Matt Damon,Edward Norton,Famke Janssen,John Malkovich"
80,Beloved,"$22,852,487",Buena Vista,Period Drama,R,"October 16, 1998",2 hrs. 52 min.,$80 million,Jonathan Demme,Gary Goetzman,"Danny Glover,Thandie Newton,Oprah Winfrey"
81,The Borrowers,"$22,619,589",PolyGram,Family Adventure,PG,"February 13, 1998",1 hrs. 23 min.,N/A,Peter Hewitt,"Tim Bevan,Eric Fellner","John Goodman,Jim Broadbent"
82,Quest for Camelot,"$22,510,798",Warner Bros.,Animation,G,"May 15, 1998",1 hrs. 26 min.,N/A,"Frederik Du Chau,Frederik Du Chou",N/A,N/A
83,He Got Game,"$21,567,853",Buena Vista,Sports Drama,R,"May 1, 1998",2 hrs. 16 min.,N/A,Spike Lee,Jon Kilik,"Denzel Washington,Milla Jovovich,Rosario Dawson"
84,Psycho (1998),"$21,456,130",Universal,Thriller,R,"December 4, 1998",1 hrs. 40 min.,$60 million,Gus Van Sant,"Brian Grazer,Gus Van Sant","Vince Vaughn,Julianne Moore,Viggo Mortensen,William H. Macy"
85,John Carpenter's Vampires,"$20,308,772",Sony / Columbia,Horror,R,"October 30, 1998",1 hrs. 48 min.,$20 million,John Carpenter,N/A,N/A
86,Mafia!,"$19,889,299",Buena Vista,Crime Comedy,PG-13,"July 24, 1998",1 hrs. 23 min.,$10 million,Jim Abrahams,Bill Badalato,"Billy Burke,Christina Applegate"
87,Hard Rain,"$19,870,567",Paramount,Action / Crime,R,"January 16, 1998",1 hrs. 50 min.,$70 million,N/A,"Ian Bryce,Mark Gordon","Morgan Freeman,Randy Quaid"
88,Species II,"$19,221,939",MGM,Sci-Fi Horror,R,"April 10, 1998",1 hrs. 33 min.,N/A,Peter Medak,N/A,N/A
89,The Replacement Killers,"$19,204,929",Sony / Columbia,Action,R,"February 6, 1998",1 hrs. 28 min.,N/A,Antoine Fuqua,Brad Grey,Michael Rooker
90,The Odd Couple II,"$18,912,328",Paramount,Comedy,PG-13,"April 10, 1998",1 hrs. 36 min.,N/A,N/A,N/A,N/A
91,Babe: Pig in the City,"$18,319,860",Universal,Family Adventure,G,"November 25, 1998",1 hrs. 30 min.,$90 million,George Miller,George Miller,N/A
92,Simon Birch,"$18,253,415",Buena Vista,Drama,PG,"September 11, 1998",2 hrs. 5 min.,N/A,Mark Steven Johnson,"Roger Birnbaum,Laurence Mark",Ashley Judd
93,Disturbing Behavior,"$17,514,980",MGM,Horror,R,"July 24, 1998",1 hrs. 23 min.,N/A,N/A,N/A,"James Marsden,Katie Holmes"
94,Half Baked,"$17,460,020",Universal,Comedy,R,"January 16, 1998",1 hrs. 37 min.,N/A,N/A,Robert Simonds,N/A
95,The Big Lebowski,"$17,451,873",Gramercy,Crime Comedy,R,"March 6, 1998",1 hrs. 57 min.,N/A,Joel Coen,"Tim Bevan,Ethan Coen,Eric Fellner","Jeff Bridges,John Goodman,Julianne Moore,Philip Seymour Hoffman"
96,Rushmore,"$17,105,219",Buena Vista,Comedy,R,"December 11, 1998",1 hrs. 30 min.,$9 million,Wes Anderson,"Wes Anderson,Barry Mendel","Jason Schwartzman,Bill Murray,Brian Cox"
97,54,"$16,757,163",Miramax,Drama,R,"August 28, 1998",1 hrs. 26 min.,N/A,N/A,"Don Carmody,Bobby Cohen","Ryan Phillippe,Salma Hayek,Neve Campbell,Mike Myers,Breckin Meyer"
98,Box Offic,,,,,,,,N/A,N/A,N/A
99,Dance with Me,"$15,923,122",Sony / Columbia,Music Drama,PG,"August 21, 1998",2 hrs. 7 min.,N/A,N/A,N/A,N/A
100,Dead Man on Campus,"$15,064,946",Paramount,Comedy,R,"August 21, 1998",1 hrs. 34 min.,N/A,N/A,Gale Anne Hurd,Jason Segel
101,Twilight (1998),"$15,055,091",Paramount,Crime Thriller,R,"March 6, 1998",1 hrs. 36 min.,$37 million,Robert Benton,Scott Rudin,"Paul Newman,Susan Sarandon,Reese Witherspoon,James Garner"
102,The Wizard of Oz (1998 re-issue),"$14,817,226Domestic Lifetime Gross $22,342,633",Warner Bros.,Fantasy,G,"November 6, 1998",1 hrs. 41 min.,$2 million,N/A,N/A,N/A
103,Soldier,"$14,594,226",Warner Bros.,Sci-Fi Action,R,"October 23, 1998",1 hrs. 39 min.,$60 million,Paul W.S. Anderson,Jeremy Bolt,Kurt Russell
104,Dark City,"$14,378,331",New Line,Sci-Fi Thriller,R,"February 27, 1998",1 hrs. 43 min.,N/A,Alex Proyas,Michael De Luca,"Rufus Sewell,William Hurt,Kiefer Sutherland,Jennifer Connelly"
105,Les Miserables (1998),"$14,096,321",Sony / Columbia,Period Drama,PG-13,"May 1, 1998",2 hrs. 14 min.,N/A,N/A,N/A,"Liam Neeson,Geoffrey Rush,Uma Thurman,Claire Danes"
106,Blues Brothers 2000,"$14,051,384",Universal,Comedy,PG-13,"February 6, 1998",2 hrs. 9 min.,N/A,John Landis,John Landis,N/A
107,Desperate Measures,"$13,806,137",Sony / Columbia,Thriller,R,"January 30, 1998",1 hrs. 40 min.,N/A,Barbet Schroeder,Jeffrey Chernov,"Michael Keaton,Brian Cox"
108,Hush,"$13,583,690",Sony / Columbia,Thriller,PG-13,"March 6, 1998",1 hrs. 36 min.,N/A,N/A,Douglas Wick,Gwyneth Paltrow
109,Africa's Elephant Kingdom (IMAX),"$13,485,455",IMAX,IMAX,Unrated,"May 1, 1998",0 hrs. 40 min.,N/A,N/A,N/A,N/A
110,Black Dog,"$12,951,088",Universal,Action,PG-13,"May 1, 1998",1 hrs. 29 min.,N/A,N/A,Mark Gordon,Patrick Swayze
111,Living Out Loud,"$12,905,901",New Line,Comedy / Drama,R,"October 30, 1998",1 hrs. 42 min.,$20 million,Richard LaGravenese,"Michael Shamberg,Stacey Sher","Holly Hunter,Danny DeVito,Queen Latifah,Martin Donovan"
112,Senseless,"$12,874,899",Dimension Films,Comedy,R,"February 20, 1998",1 hrs. 33 min.,N/A,Penelope Spheeris,"Don Carmody,David Hoberman","Marlon Wayans,David Spade,Matthew Lillard"
113,Mr. Nice Guy,"$12,716,953",New Line,Action,PG-13,"March 20, 1998",1 hrs. 27 min.,N/A,N/A,N/A,Jackie Chan
114,Why Do Fools Fall in Love?,"$12,461,773",Warner Bros.,Music Drama,R,"August 28, 1998",1 hrs. 56 min.,N/A,Gregory Nava,Paul Hall,Halle Berry
115,Barney's Great Adventure,"$12,218,638",PolyGram,Family,G,"April 3, 1998",1 hrs. 16 min.,N/A,N/A,N/A,N/A
116,I'll Be Home for Christmas,"$12,214,338",Buena Vista,Family Comedy,PG,"November 13, 1998",1 hrs. 26 min.,$30 million,N/A,David Hoberman,Jessica Biel
117,Holy Man,"$12,069,719",Buena Vista,Comedy,PG,"October 9, 1998",1 hrs. 54 min.,$60 million,N/A,"Roger Birnbaum,Jeffrey Chernov,Jonathan Glickman","Eddie Murphy,Jeff Goldblum"
118,Sliding Doors,"$11,841,544",Miramax,Fantasy Comedy,PG-13,"April 24, 1998",1 hrs. 39 min.,$6 million,N/A,Sydney Pollack,Gwyneth Paltrow
119,Deep Rising,"$11,203,026",Buena Vista,Horror,R,"January 30, 1998",1 hrs. 46 min.,N/A,Stephen Sommers,"Mario Iscovich,Laurence Mark",Famke Janssen
120,Fear and Loathing in Las Vegas,"$10,680,275",Universal,Comedy,R,"May 22, 1998",1 hrs. 58 min.,$18.5 million,Terry Gilliam,N/A,"Johnny Depp,Benicio Del Toro,Christina Ricci"
121,Home Fries,"$10,459,961",Warner Bros.,Romantic Comedy,PG-13,"November 27, 1998",1 hrs. 33 min.,$35 million,Dean Parisot,"Mark Johnson,Lawrence Kasdan,Barry Levinson","Drew Barrymore,Luke Wilson"
122,The Newton Boys,"$10,452,012",Fox,Crime,PG-13,"March 27, 1998",1 hrs. 53 min.,N/A,Richard Linklater,John Sloss,"Matthew McConaughey,Ethan Hawke"
123,Knock Off,"$10,319,915",Sony / Columbia,Action Comedy,R,"September 4, 1998",1 hrs. 31 min.,N/A,N/A,N/A,Rob Schneider
124,I Got the Hook-Up!,"$10,317,779",Miramax,Crime Comedy,R,"May 29, 1998",1 hrs. 33 min.,N/A,N/A,N/A,N/A
125,Air Bud: Golden Receiver,"$10,224,116",Miramax,Family,G,"August 14, 1998",1 hrs. 30 min.,N/A,N/A,N/A,N/A
126,Dirty Work,"$10,023,282",MGM,Comedy,PG-13,"June 12, 1998",1 hrs. 22 min.,N/A,N/A,"Brad Grey,Robert Simonds",N/A
127,Very Bad Things,"$9,898,412",PolyGram,Comedy Thriller,R,"November 27, 1998",1 hrs. 40 min.,$30 million,Peter Berg,"Ted Field,Scott Kroopf","Jon Favreau,Cameron Diaz"
128,Belly,"$9,639,390",Artisan,Crime Drama,R,"November 6, 1998",1 hrs. 35 min.,N/A,N/A,N/A,N/A
129,Wrongfully Accused,"$9,623,329",Warner Bros.,Comedy,PG-13,"August 21, 1998",1 hrs. 26 min.,N/A,N/A,"Gary Barber,Bernd Eichinger,James G. Robinson",Leslie Nielsen
130,The Spanish Prisoner,"$9,584,314",Sony Classics,Drama / Thriller,PG,"April 3, 1998",1 hrs. 50 min.,N/A,David Mamet,N/A,Steve Martin
131,The Red Violin,"$9,495,408",Lions Gate,Drama,R,"November 6, 1998",2 hrs. 10 min.,$18 million,N/A,N/A,Samuel L. Jackson
132,Ringmaster,"$9,257,103",Artisan,Comedy,R,"November 27, 1998",1 hrs. 30 min.,$20 million,N/A,Gary W. Goldstein,N/A
133,Apt Pupil,"$8,863,193",Sony / Columbia,Thriller,R,"October 23, 1998",1 hrs. 52 min.,N/A,Bryan Singer,"Tom DeSanto,Don Murphy,Bryan Singer","Ian McKellen,David Schwimmer"
134,Return to Paradise,"$8,341,087",PolyGram,Drama / Thriller,R,"August 14, 1998",1 hrs. 52 min.,N/A,Joseph Ruben,Steve Golin,"Vera Farmiga,Vince Vaughn,Joaquin Phoenix,Jada Pinkett-Smith"
135,Firestorm,"$8,165,212",Fox,Action,R,"January 9, 1998",1 hrs. 29 min.,$19 million,N/A,Thomas M. Hammel,N/A
136,My Giant,"$8,072,007",Sony / Columbia,Comedy,PG,"April 10, 1998",1 hrs. 44 min.,N/A,Michael Lehman,N/A,Billy Crystal
137,Woo,"$8,064,972",New Line,Romantic Comedy,R,"May 8, 1998",1 hrs. 20 min.,N/A,N/A,N/A,Jada Pinkett-Smith
138,Krippendorf's Tribe,"$7,571,115",Buena Vista,Comedy,PG-13,"February 27, 1998",1 hrs. 34 min.,N/A,N/A,N/A,Lily Tomlin
139,Star Kid,"$7,029,025",Trimark,Family Adventure,PG,"January 16, 1998",1 hrs. 50 min.,N/A,N/A,N/A,N/A
140,BASEketball,"$7,027,290",Universal,Sports Comedy,R,"July 31, 1998",1 hrs. 50 min.,N/A,David Zucker,David Zucker,N/A
141,Caught Up,"$6,754,958",Live,Crime Thriller,R,"February 27, 1998",1 hrs. 38 min.,N/A,N/A,N/A,Michael Clarke Duncan
142,Gone with the Wind (Re-issue) (1998),"$6,750,112Domestic Lifetime Gross $198,676,459",New Line,Historical Epic,G,"June 26, 1998",3 hrs. 58 min.,N/A,N/A,N/A,N/A
143,Smoke Signals,"$6,745,362",Miramax,Comedy,PG-13,"June 26, 1998",1 hrs. 29 min.,N/A,N/A,N/A,N/A
144,American History X,"$6,719,864",New Line,Crime Drama,R,"October 30, 1998",2 hrs. 7 min.,$20 million,N/A,"Michael De Luca,Steve Tisch",Edward Norton
145,Gods and Monsters,"$6,451,628",Lions Gate,Period Drama,R,"November 6, 1998",1 hrs. 45 min.,$10 million,Bill Condon,N/A,"Ian McKellen,Brendan Fraser"
