,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
31,Dangerous Liaisons,"$34,670,720",Warner Bros.,Period Drama,R,"December 23, 1988",1 hrs. 59 min.,N/A,Stephen Frears,N/A,"Glenn Close,John Malkovich,Michelle Pfeiffer,Keanu Reeves"
32,Mississippi Burning,"$34,603,943",Orion Pictures,Drama / Thriller,R,"December 9, 1988",2 hrs. 7 min.,N/A,N/A,N/A,"Michael Rooker,Willem Dafoe,Frances McDormand"
33,Child's Play,"$33,244,684",United Artists,Horror,R,"November 11, 1988",1 hrs. 27 min.,N/A,N/A,N/A,N/A
34,The Accidental Tourist,"$32,632,093",Warner Bros.,Romance,PG,"December 23, 1988",2 hrs. 1 min.,N/A,Lawrence Kasdan,"Michael Grillo,Lawrence Kasdan",William Hurt
35,The Accused,"$32,078,318",Paramount,Drama,R,"October 14, 1988",1 hrs. 59 min.,N/A,N/A,Sherry Lansing,Jodie Foster
36,Shoot to Kill,"$29,300,090",Buena Vista,Action Thriller,R,"February 12, 1988",1 hrs. 50 min.,N/A,N/A,N/A,N/A
37,Ernest Saves Christmas,"$28,202,109",Buena Vista,Family Comedy,PG,"November 11, 1988",1 hrs. 35 min.,N/A,N/A,N/A,N/A
38,Betrayed,"$25,816,139",United Artists,Romantic Thriller,R,"August 26, 1988",2 hrs. 7 min.,N/A,N/A,Irwin Winkler,N/A
39,Funny Farm,"$25,537,221",Warner Bros.,Comedy,PG,"June 3, 1988",1 hrs. 41 min.,N/A,N/A,N/A,N/A
40,Alien Nation,"$25,216,243",Fox,Sci-Fi Action,R,"October 7, 1988",1 hrs. 31 min.,N/A,N/A,Gale Anne Hurd,N/A
41,Gorillas in the Mist,"$24,720,479",Universal,Drama,PG-13,"September 23, 1988",2 hrs. 10 min.,N/A,Michael Apted,Jon Peters,Sigourney Weaver
42,The Fox and the Hound (re-issue),"$23,556,988Domestic Lifetime Gross $63,456,988",Buena Vista,Animation,G,"March 25, 1988",1 hrs. 23 min.,N/A,N/A,N/A,N/A
43,License to Drive,"$22,433,275",Fox,Comedy,PG-13,"July 8, 1988",1 hrs. 28 min.,N/A,N/A,John Davis,Corey Haim
44,Short Circuit 2,"$21,630,088",TriStar,Sci-Fi Comedy,PG,"July 8, 1988",1 hrs. 51 min.,N/A,N/A,N/A,N/A
45,Married to the Mob,"$21,486,757",Orion Pictures,Crime Comedy,R,"August 19, 1988",1 hrs. 44 min.,N/A,Jonathan Demme,N/A,"Michelle Pfeiffer,Alec Baldwin"
46,Punchline,"$21,042,667",Columbia,Comedy / Drama,R,"September 30, 1988",2 hrs. 2 min.,N/A,David Seltzer,N/A,"Sally Field,Tom Hanks"
47,The Presidio,"$20,324,096",Paramount,Action Thriller,R,"June 10, 1988",1 hrs. 36 min.,N/A,Peter Hyams,N/A,"Sean Connery,Meg Ryan"
48,Action Jackson,"$20,256,975",Lorimar,Action,R,"February 12, 1988",1 hrs. 35 min.,N/A,N/A,Joel Silver,"Craig T. Nelson,Sharon Stone"
49,Tucker: The Man and His Dream,"$19,652,638",Paramount,Period Drama,PG,"August 12, 1988",1 hrs. 50 min.,N/A,N/A,George Lucas,"Jeff Bridges,Joan Allen"
50,The Serpent and the Rainbow,"$19,595,031",Universal,Horror,R,"February 5, 1988",1 hrs. 38 min.,N/A,Wes Craven,N/A,N/A
51,Police Academy 5: Assignment: Miami Beach,"$19,510,371",Warner Bros.,Comedy,PG,"March 18, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
52,Friday the 13th Part VII,"$19,170,001",Paramount,Horror,R,"May 13, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
53,Cocoon: The Return,"$18,924,919",Fox,Sci-Fi Adventure,PG,"November 23, 1988",1 hrs. 56 min.,N/A,N/A,N/A,Courteney Cox
54,The Seventh Sign,"$18,875,011",TriStar,Horror Thriller,R,"April 1, 1988",1 hrs. 37 min.,N/A,N/A,Ted Field,Demi Moore
55,Above the Law,"$18,869,631",Warner Bros.,Action,R,"April 8, 1988",1 hrs. 39 min.,N/A,Andrew Davis,N/A,"Michael Rooker,Steven Seagal,Sharon Stone"
56,Halloween 4: The Return of Michael Myers,"$17,768,757",Galaxy International,Horror,R,"October 21, 1988",1 hrs. 28 min.,$5 million,N/A,N/A,N/A
57,Frantic,"$17,637,950",Warner Bros.,Thriller,R,"February 26, 1988",2 hrs. 0 min.,N/A,Roman Polanski,N/A,Harrison Ford
58,Johnny Be Good,"$17,550,399",Orion Pictures,Comedy,R,"March 25, 1988",1 hrs. 26 min.,N/A,N/A,N/A,"Robert Downey, Jr.,Uma Thurman"
59,For Keeps,"$17,514,553",TriStar,Romance,PG-13,"January 15, 1988",1 hrs. 38 min.,N/A,N/A,N/A,N/A
60,Crossing Delancey,"$16,262,415",Warner Bros.,Romantic Comedy,PG,"August 26, 1988",1 hrs. 37 min.,N/A,N/A,N/A,N/A
61,"Bright Lights, Big City","$16,118,077",United Artists,Drama,R,"April 1, 1988",1 hrs. 50 min.,N/A,N/A,"Gerald R. Molen,Sydney Pollack",Kiefer Sutherland
62,She's Having a Baby,"$16,031,707",Paramount,Comedy,PG-13,"February 5, 1988",1 hrs. 45 min.,N/A,John Hughes,John Hughes,"Kevin Bacon,Alec Baldwin"
63,Masquerade,"$15,855,828",MGM,Romantic Thriller,R,"March 11, 1988",1 hrs. 31 min.,N/A,N/A,N/A,Rob Lowe
64,Big Top Pee-Wee,"$15,122,324",Paramount,Family Comedy,PG,"July 22, 1988",1 hrs. 22 min.,N/A,N/A,N/A,Benicio Del Toro
65,Arthur 2: On the Rocks,"$14,681,192",Warner Bros.,Romantic Comedy,PG,"July 8, 1988",1 hrs. 53 min.,N/A,N/A,N/A,Kathy Bates
66,School Daze,"$14,545,844",Columbia,Musical,R,"February 12, 1988",2 hrs. 1 min.,N/A,Spike Lee,N/A,Laurence Fishburne
67,Poltergeist III,"$14,114,488",MGM,Horror,PG-13,"June 10, 1988",1 hrs. 37 min.,N/A,N/A,N/A,N/A
68,Stand and Deliver,"$13,994,920",Warner Bros.,Drama,PG,"March 11, 1988",1 hrs. 43 min.,N/A,N/A,N/A,N/A
69,My Stepmother is an Alien,"$13,854,000",Columbia,Sci-Fi Comedy,PG-13,"December 9, 1988",1 hrs. 47 min.,N/A,N/A,N/A,"Kim Basinger,Seth Green"
70,The Milagro Beanfield War,"$13,825,794",Universal,Unknown,R,"March 18, 1988",1 hrs. 58 min.,N/A,Robert Redford,N/A,Christopher Walken
71,Return to Snowy River,"$13,687,027",Buena Vista,Unknown,PG,"April 15, 1988",1 hrs. 39 min.,N/A,N/A,N/A,N/A
72,Vice Versa,"$13,664,060",Columbia,Fantasy Comedy,PG,"March 11, 1988",1 hrs. 39 min.,N/A,N/A,N/A,N/A
73,I'm Gonna Git You Sucka,"$13,030,057",United Artists,Action Comedy,R,"December 16, 1988",1 hrs. 29 min.,N/A,Keenen Ivory Wayans,N/A,Keenen Ivory Wayans
74,They Live,"$13,008,928",Universal,Sci-Fi Action,R,"November 4, 1988",1 hrs. 37 min.,N/A,John Carpenter,Larry J. Franco,N/A
75,Mystic Pizza,"$12,793,213",Samuel Goldwyn,Romantic Comedy,R,"October 21, 1988",1 hrs. 45 min.,N/A,N/A,N/A,Julia Roberts
76,D.O.A.,"$12,706,478",Buena Vista,Crime Thriller,R,"March 18, 1988",1 hrs. 37 min.,N/A,N/A,Laura Ziskin,"Dennis Quaid,Meg Ryan"
77,Everybody's All-American,"$12,638,294",Warner Bros.,Sports Drama,R,"November 4, 1988",2 hrs. 7 min.,N/A,Taylor Hackford,"Taylor Hackford,Laura Ziskin",Dennis Quaid
78,Casual Sex?,"$12,277,096",Universal,Unknown,R,"April 22, 1988",1 hrs. 28 min.,N/A,N/A,Ivan Reitman,N/A
79,Hellbound: Hellraiser II,"$12,090,735",New World,Horror,R,"December 23, 1988",1 hrs. 36 min.,N/A,N/A,N/A,N/A
80,Bloodsport,"$11,806,119",Cannon Films,Sports Action,R,"February 26, 1988",1 hrs. 32 min.,N/A,N/A,N/A,Forest Whitaker
81,Caddyshack II,"$11,798,302",Warner Bros.,Sports Comedy,PG,"July 22, 1988",1 hrs. 39 min.,N/A,N/A,Jon Peters,Randy Quaid
82,Moon Over Parador,"$11,444,204",Universal,Unknown,PG-13,"September 9, 1988",1 hrs. 44 min.,N/A,N/A,N/A,N/A
83,The Couch Trip,"$11,005,304",Lorimar,Unknown,R,"January 15, 1988",1 hrs. 37 min.,N/A,N/A,Lawrence Gordon,N/A
84,Moving,"$10,815,378",Warner Bros.,Unknown,R,"March 4, 1988",1 hrs. 29 min.,N/A,N/A,N/A,Randy Quaid
85,Iron Eagle II,"$10,497,324",TriStar,Unknown,PG,"November 11, 1988",1 hrs. 42 min.,N/A,N/A,N/A,N/A
86,Shakedown,"$10,068,039",Universal,Unknown,R,"May 6, 1988",1 hrs. 37 min.,N/A,N/A,N/A,Sam Elliott
87,The Unbearable Lightness of Being,"$10,006,806",Orion Pictures,Unknown,R,"February 5, 1988",2 hrs. 52 min.,N/A,Philip Kaufman,N/A,"Daniel Day-Lewis,Philip Kaufman"
88,Bad Dreams,"$9,797,098",Fox,Unknown,R,"April 8, 1988",1 hrs. 20 min.,N/A,Andrew Fleming,Gale Anne Hurd,N/A
89,Return of the Living Dead 2,"$9,205,924",Lorimar,Unknown,R,"January 15, 1988",1 hrs. 29 min.,N/A,N/A,N/A,N/A
90,Switching Channels,"$9,129,999",TriStar,Unknown,PG,"March 4, 1988",1 hrs. 45 min.,N/A,N/A,Don Carmody,Christopher Reeve
91,Salsa - The Motion Picture,"$8,892,589",Cannon Films,Unknown,PG,"May 6, 1988",1 hrs. 39 min.,N/A,N/A,N/A,N/A
92,Clean and Sober,"$8,674,093",Warner Bros.,Unknown,R,"August 12, 1988",2 hrs. 4 min.,N/A,N/A,Ron Howard,"Michael Keaton,Morgan Freeman"
93,U2: Rattle and Hum,"$8,600,823",Paramount,Unknown,PG-13,"November 4, 1988",1 hrs. 38 min.,N/A,N/A,N/A,N/A
94,High Spirits,"$8,578,231",TriStar,Unknown,PG-13,"November 18, 1988",1 hrs. 39 min.,N/A,Neil Jordan,N/A,Liam Neeson
95,Without a Clue,"$8,539,181",Orion Pictures,Unknown,PG,"October 21, 1988",1 hrs. 47 min.,N/A,N/A,N/A,"Michael Caine,Ben Kingsley"
96,The Last Temptation of Christ,"$8,373,585",Universal,Unknown,R,"August 12, 1988",2 hrs. 43 min.,N/A,Martin Scorsese,N/A,Willem Dafoe
97,Satisfaction,"$8,253,123",Fox,Unknown,PG-13,"February 12, 1988",1 hrs. 32 min.,N/A,N/A,N/A,"Liam Neeson,Julia Roberts"
98,The Blob,"$8,247,943",TriStar,Sci-Fi Horror,R,"August 5, 1988",1 hrs. 35 min.,N/A,N/A,N/A,N/A
99,Dead Ringers,"$8,038,508",Fox,Unknown,R,"September 23, 1988",1 hrs. 55 min.,N/A,N/A,N/A,Jeremy Irons
100,A New Life,"$7,721,852",Paramount,Unknown,PG-13,"March 25, 1988",1 hrs. 44 min.,N/A,N/A,N/A,Alan Alda
101,Stealing Home,"$7,467,504",Warner Bros.,Unknown,PG-13,"August 26, 1988",1 hrs. 38 min.,N/A,N/A,N/A,Jodie Foster
102,Phantasm II,"$7,282,851",Universal,Unknown,R,"July 8, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
103,Off Limits,"$7,242,035",Fox,Unknown,R,"March 11, 1988",1 hrs. 42 min.,N/A,N/A,N/A,Willem Dafoe
104,Women on the Verge of a Nervous Breakdown,"$7,179,298",Orion Classics,Foreign,R,"November 11, 1988",1 hrs. 28 min.,N/A,Pedro Almodovar,Pedro Almodovar,N/A
105,A Cry in the Dark,"$6,908,797",Warner Bros.,Unknown,PG-13,"November 11, 1988",2 hrs. 1 min.,N/A,N/A,N/A,Meryl Streep
106,Hairspray (1988),"$6,671,108",New Line,Unknown,PG,"February 26, 1988",1 hrs. 32 min.,N/A,N/A,N/A,N/A
107,Fresh Horses,"$6,640,346",Columbia,Unknown,PG-13,"November 18, 1988",1 hrs. 42 min.,N/A,N/A,N/A,N/A
108,Hot to Trot,"$6,436,211",Warner Bros.,Unknown,PG,"August 26, 1988",1 hrs. 23 min.,N/A,N/A,Steve Tisch,Virginia Madsen
109,Mac and Me,"$6,424,112",Orion Pictures,Unknown,PG,"August 12, 1988",1 hrs. 39 min.,N/A,N/A,N/A,N/A
110,The Unholy,"$6,337,299",Vestron,Unknown,R,"April 22, 1988",1 hrs. 40 min.,N/A,N/A,N/A,N/A
111,Night in the Life of Jimmy Reardon,"$6,264,058",Fox,Unknown,R,"February 26, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
112,Braddock: Missing in Action III,"$6,193,901",Cannon Films,Action,R,"January 22, 1988",1 hrs. 41 min.,N/A,N/A,N/A,Chuck Norris
113,1969,"$5,979,011",Atlantic,Unknown,R,"November 18, 1988",1 hrs. 35 min.,N/A,N/A,Bill Badalato,"Robert Downey, Jr.,Kiefer Sutherland,Winona Ryder"
114,The Rescue,"$5,855,392",Buena Vista,Unknown,PG,"August 5, 1988",1 hrs. 38 min.,N/A,N/A,Laura Ziskin,N/A
115,Eight Men Out,"$5,680,515",Orion Pictures,Sports Drama,PG,"September 2, 1988",1 hrs. 59 min.,N/A,N/A,N/A,"Michael Rooker,John Cusack,Charlie Sheen"
116,"Elvira, Mistress of the Dark","$5,596,267",New World,Unknown,PG-13,"September 30, 1988",1 hrs. 36 min.,N/A,N/A,N/A,N/A
117,Heartbreak Hotel,"$5,509,417",Buena Vista,Unknown,PG-13,"September 30, 1988",1 hrs. 37 min.,N/A,Chris Columbus,Lynda Obst,N/A
118,Monkey Shines,"$5,344,577",Orion Pictures,Sci-Fi Horror,R,"July 29, 1988",1 hrs. 54 min.,N/A,N/A,N/A,Stanley Tucci
119,Hero and the Terror,"$5,301,200",Cannon Films,Unknown,R,"August 26, 1988",1 hrs. 36 min.,N/A,N/A,N/A,Chuck Norris
120,Clara's Heart,"$5,194,491",Warner Bros.,Unknown,PG-13,"October 7, 1988",1 hrs. 48 min.,N/A,N/A,N/A,Neil Patrick Harris
121,Torch Song Trilogy,"$4,865,997",New Line,Unknown,R,"December 16, 1988",2 hrs. 0 min.,N/A,N/A,N/A,"Anne Bancroft,Matthew Broderick"
122,The Good Mother,"$4,764,606",Buena Vista,Unknown,R,"November 4, 1988",1 hrs. 44 min.,N/A,N/A,N/A,"Diane Keaton,Liam Neeson"
123,Sunset,"$4,594,452",TriStar,Unknown,R,"April 29, 1988",1 hrs. 46 min.,$16 million,N/A,N/A,"James Garner,Bruce Willis"
124,"Au Revoir, Les Enfants","$4,542,825",Orion Classics,Foreign,PG,"February 12, 1988",1 hrs. 41 min.,N/A,N/A,N/A,N/A
125,Babette's Feast,"$4,398,938",Orion Classics,Foreign,G,"March 4, 1988",1 hrs. 43 min.,N/A,N/A,N/A,N/A
126,BAT-21,"$3,966,256",TriStar,Unknown,R,"October 21, 1988",1 hrs. 45 min.,N/A,N/A,N/A,Danny Glover
127,Memories of Me,"$3,965,604",MGM,Unknown,PG-13,"September 30, 1988",1 hrs. 43 min.,N/A,N/A,N/A,Billy Crystal
128,Feds,"$3,838,793",Warner Bros.,Unknown,PG-13,"October 28, 1988",1 hrs. 23 min.,N/A,N/A,Ivan Reitman,N/A
129,Critters 2: The Main Course,"$3,813,293",New Line,Horror Comedy,PG-13,"April 29, 1988",1 hrs. 27 min.,N/A,N/A,N/A,N/A
130,Sweet Hearts Dance,"$3,790,493",TriStar,Unknown,R,"September 23, 1988",1 hrs. 41 min.,N/A,N/A,N/A,Susan Sarandon
131,Imagine: John Lennon,"$3,753,977",Warner Bros.,Documentary,R,"October 7, 1988",1 hrs. 46 min.,N/A,N/A,N/A,N/A
132,Dead Heat,"$3,588,626",New World,Action Comedy,R,"May 6, 1988",1 hrs. 24 min.,N/A,N/A,N/A,N/A
133,Bagdad Cafe,"$3,587,303",Island Pictures,Unknown,PG,"April 22, 1988",1 hrs. 32 min.,N/A,N/A,N/A,N/A
134,Tougher Than Leather,"$3,582,760",New Line,Unknown,R,"September 16, 1988",1 hrs. 32 min.,N/A,N/A,N/A,N/A
135,New Adventures of Pippi Longstocking,"$3,569,939",Columbia,Unknown,G,"July 29, 1988",1 hrs. 40 min.,N/A,N/A,N/A,N/A
136,Madame Sousatzka,"$3,548,238",Universal,Unknown,PG-13,"October 14, 1988",2 hrs. 2 min.,N/A,N/A,N/A,N/A
137,Things Change,"$3,527,886",Columbia,Unknown,PG,"October 21, 1988",1 hrs. 40 min.,N/A,David Mamet,N/A,N/A
138,The Big Blue,"$3,500,000Domestic Lifetime Gross $3,580,882",Columbia,Unknown,PG,"August 19, 1988",1 hrs. 59 min.,N/A,Luc Besson,N/A,N/A
139,Talk Radio,"$3,468,572",Universal,Unknown,R,"December 23, 1988",1 hrs. 49 min.,N/A,Oliver Stone,N/A,Alec Baldwin
140,Pumpkinhead,"$3,385,516Domestic Lifetime Gross $4,385,516",United Artists,Unknown,R,"October 14, 1988",1 hrs. 26 min.,N/A,N/A,N/A,Lance Henriksen
141,Wings of Desire,"$3,210,139",Orion Classics,Foreign,PG-13,"April 29, 1988",2 hrs. 8 min.,N/A,N/A,N/A,N/A
142,Night of the Demons (1988),"$3,109,904",Paragon,Unknown,R,"October 14, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
143,White Mischief,"$3,107,551",Columbia,Unknown,R,"April 22, 1988",1 hrs. 47 min.,$5.3 million,Michael Radford,N/A,N/A
144,Dominick and Eugene,"$3,076,031",Orion Pictures,Unknown,PG-13,"March 18, 1988",1 hrs. 51 min.,N/A,N/A,N/A,Jamie Lee Curtis
145,Messenger of Death,"$3,074,681",Cannon Films,Unknown,R,"September 16, 1988",1 hrs. 31 min.,N/A,N/A,N/A,N/A
146,Running on Empty,"$2,835,116",Warner Bros.,Unknown,PG-13,"September 9, 1988",1 hrs. 56 min.,N/A,N/A,N/A,N/A
147,The Manchurian Candidate (re-issue),"$2,757,256Domestic Lifetime Gross $2,757,256",MGM,Thriller,PG-13,"February 12, 1988",2 hrs. 6 min.,N/A,N/A,N/A,N/A
148,18 Again,"$2,567,099",New World,Fantasy Comedy,PG,"April 8, 1988",1 hrs. 40 min.,N/A,N/A,N/A,N/A
149,Kansas,"$2,432,536",Trans World Ent.,Unknown,R,"September 23, 1988",1 hrs. 50 min.,N/A,N/A,N/A,Matt Dillon
150,A World Apart,"$2,326,860",Atlantic,Unknown,PG,"June 17, 1988",1 hrs. 53 min.,N/A,N/A,Tim Bevan,N/A
151,Bird,"$2,181,286",Warner Bros.,Unknown,R,"September 30, 1988",2 hrs. 40 min.,N/A,Clint Eastwood,"Clint Eastwood,David Valdes",Forest Whitaker
152,Salaam Bombay!,"$2,080,046",Cinecom,Foreign,Unrated,"October 7, 1988",1 hrs. 53 min.,N/A,Mira Nair,N/A,N/A
153,Pelle the Conqueror,"$2,053,931Domestic Lifetime Gross $2,063,688",Miramax,Foreign,PG-13,"December 21, 1988",2 hrs. 37 min.,N/A,N/A,N/A,N/A
154,The Moderns,"$2,011,497",Alive Films,Unknown,R,"April 15, 1988",2 hrs. 6 min.,N/A,N/A,N/A,N/A
155,Permanent Record,"$1,893,139",Paramount,Unknown,PG-13,1988,1 hrs. 31 min.,N/A,N/A,N/A,Keanu Reeves
156,Vibes,"$1,883,811",Columbia,Unknown,PG,"August 5, 1988",1 hrs. 39 min.,N/A,Ken Kwapis,Ron Howard,N/A
157,The Kiss,"$1,869,148",TriStar,Unknown,R,1988,1 hrs. 37 min.,N/A,N/A,N/A,N/A
158,Stormy Monday,"$1,791,328",Atlantic,Crime Drama,R,"April 22, 1988",1 hrs. 33 min.,N/A,N/A,N/A,"Tommy Lee Jones,Sean Bean"
159,Little Nikita,"$1,733,070",Columbia,Thriller,PG,"March 18, 1988",1 hrs. 37 min.,N/A,N/A,N/A,N/A
160,Lady in White,"$1,705,139",New Century,Unknown,PG-13,"April 22, 1988",1 hrs. 52 min.,N/A,N/A,N/A,Lukas Haas
161,Vincent: The Life and Death of Vincent Van Gogh,"$1,577,480",Roxie,Documentary,Unrated,"August 19, 1988",1 hrs. 45 min.,N/A,N/A,N/A,N/A
162,Another Woman,"$1,562,749",Orion Pictures,Unknown,PG,"October 14, 1988",1 hrs. 21 min.,N/A,Woody Allen,N/A,"Ian Holm,Gena Rowlands"
163,A Handful of Dust,"$1,560,700",New Line,Unknown,PG,"June 24, 1988",1 hrs. 58 min.,N/A,N/A,N/A,Judi Dench
164,Two Moon Junction,"$1,547,397",Lorimar,Unknown,R,"April 29, 1988",1 hrs. 44 min.,N/A,N/A,N/A,N/A
165,Pascali's Island,"$1,451,857",Avenue Pict.,Unknown,PG-13,"July 22, 1988",1 hrs. 44 min.,N/A,N/A,N/A,"Ben Kingsley,Helen Mirren"
166,Platoon Leader,"$1,348,771",Cannon Films,Unknown,R,1988,1 hrs. 37 min.,N/A,N/A,N/A,N/A
167,Midnight Crossing,"$1,328,001",Vestron,Unknown,R,"May 13, 1988",1 hrs. 36 min.,N/A,N/A,Gary Barber,N/A
168,Lost Angels,"$1,247,946",Orion Pictures,Unknown,R,1988,1 hrs. 57 min.,N/A,N/A,N/A,N/A
169,Patty Hearst,"$1,223,326",Atlantic,Unknown,R,"September 23, 1988",1 hrs. 48 min.,N/A,Paul Schrader,N/A,N/A
170,Mr. North,"$1,221,366",Samuel Goldwyn,Unknown,PG,"July 22, 1988",1 hrs. 30 min.,N/A,N/A,N/A,Virginia Madsen
171,A Time of Destiny,"$1,212,487",Columbia,Unknown,PG-13,"April 22, 1988",1 hrs. 58 min.,N/A,Gregory Nava,N/A,"William Hurt,Melissa Leo"
172,The Thin Blue Line,"$1,209,846",Miramax,Documentary,Unrated,"August 26, 1988",1 hrs. 43 min.,N/A,Errol Morris,N/A,N/A
173,The Lair of the White Worm,"$1,189,315",Vestron,Unknown,R,"October 21, 1988",1 hrs. 33 min.,$2.5 million,N/A,N/A,Hugh Grant
