,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
334,Sarkar 3,"$249,588",Eros,Crime Drama,Unrated,"May 12, 2017",2 hrs. 10 min.,N/A,N/A,N/A,N/A
335,Band Aid,"$248,370",IFC,Comedy,R,"June 2, 2017",1 hrs. 31 min.,N/A,N/A,N/A,"Jamie Chung,Brooklyn Decker"
336,Black Butler: Book of the Atlantic,"$248,286",FUNimation Films,Animation,Unrated,"June 12, 2017",1 hrs. 41 min.,N/A,N/A,N/A,N/A
337,The Swindlers,"$241,916",Well Go USA,Crime Thriller,Unrated,"December 1, 2017",1 hrs. 57 min.,N/A,N/A,N/A,N/A
338,The Ottoman Lieutenant,"$240,978",Paladin,Drama,R,"March 10, 2017",1 hrs. 46 min.,N/A,N/A,N/A,"Josh Hartnett,Ben Kingsley"
339,Crown Heights,"$238,558",IFC,Drama,R,"August 18, 2017",1 hrs. 34 min.,N/A,N/A,N/A,Lakeith Stanfield
340,American Satan,"$237,708",Sumerian Films,Drama / Thriller,R,"October 13, 2017",1 hrs. 51 min.,N/A,N/A,N/A,Denise Richards
341,Little Shop of Horrors: The Director's Cut,"$233,865Domestic Lifetime Gross $38,982,260",Fathom,Musical,PG-13,"October 27, 2017",2 hrs. 0 min.,N/A,N/A,N/A,N/A
342,Jeremiah Tower,"$228,153",The Orchard,Documentary,R,"April 21, 2017",1 hrs. 42 min.,N/A,N/A,N/A,N/A
343,Rumble: The Indians Who Rocked The World,"$226,006",Kino Lorber,Documentary,Unrated,"May 18, 2017",1 hrs. 42 min.,N/A,N/A,N/A,N/A
344,California Typewriter,"$218,563",Gravitas Ventures,Documentary,Unrated,"August 18, 2017",1 hrs. 43 min.,N/A,N/A,N/A,N/A
345,Railroad Tigers,"$218,044",Well Go USA,Action Comedy,Unrated,"January 6, 2017",2 hrs. 4 min.,N/A,N/A,N/A,Jackie Chan
346,All I See is You,"$217,644",Open Road Films,Drama,R,"October 27, 2017",1 hrs. 50 min.,$30 million,Marc Forster,N/A,Blake Lively
347,The Adventurers,"$216,556",Well Go USA,Action / Crime,Unrated,"August 18, 2017",1 hrs. 44 min.,N/A,N/A,N/A,N/A
348,Big Sonia,,Argot Pictures,Documentary,Unrated,"November 17, 2017",1 hrs. 33 min.,N/A,N/A,N/A,N/A
349,Truman,"$210,840",FilmRise,Comedy / Drama,Unrated,"April 7, 2017",1 hrs. 48 min.,N/A,N/A,N/A,N/A
350,Donnie Darko (2017 Re-Release),,Arrow Films,Sci-Fi,R,"March 31, 2017",1 hrs. 53 min.,N/A,N/A,N/A,"Drew Barrymore,Jake Gyllenhaal,Jena Malone,Patrick Swayze"
351,The Prison,"$207,481",Well Go USA,Action / Crime,Unrated,"March 31, 2017",2 hrs. 5 min.,N/A,N/A,N/A,N/A
352,Risk,"$200,219",Neon,Documentary,Not Yet Rated,"May 5, 2017",1 hrs. 35 min.,N/A,N/A,N/A,N/A
353,Spark: A Space Tail,"$196,458",Open Road Films,Animation,PG,"April 14, 2017",1 hrs. 30 min.,N/A,N/A,N/A,"Hilary Swank,Susan Sarandon,Patrick Stewart,Jessica Biel"
354,The Other Side of Hope,"$183,943",Janus Films,Foreign,Unrated,"December 1, 2017",1 hrs. 38 min.,N/A,N/A,N/A,N/A
355,Whose Streets?,"$182,799",Magnolia,Documentary,R,"August 11, 2017",1 hrs. 40 min.,N/A,N/A,N/A,N/A
356,The Bad Batch,"$180,851",Neon,Thriller,R,"June 23, 2017",1 hrs. 58 min.,N/A,N/A,N/A,"Jason Momoa,Keanu Reeves,Jim Carrey,Giovanni Ribisi"
357,Marjorie Prime,"$180,608",FilmRise,Comedy / Drama,Unrated,"August 18, 2017",1 hrs. 38 min.,N/A,N/A,N/A,"Jon Hamm,Tim Robbins"
358,Past Life,"$180,099",Orion Pictures,Foreign,Unrated,"June 2, 2017",1 hrs. 49 min.,N/A,N/A,N/A,N/A
359,Take Every Wave: The Life of Liard Hamilton,"$176,076",IFC,Documentary,Not Yet Rated,"September 29, 2017",1 hrs. 57 min.,N/A,N/A,N/A,N/A
360,Graduation,"$175,975",IFC,Drama,R,"April 7, 2017",2 hrs. 8 min.,N/A,N/A,N/A,N/A
361,Champion,"$175,232",ArtAffects,Family,PG,"May 19, 2017",1 hrs. 56 min.,N/A,N/A,N/A,N/A
362,Mr. Gaga: A True Story of Love and Dance,"$173,994",Abramorama,Documentary,Not Yet Rated,"February 1, 2017",1 hrs. 41 min.,N/A,N/A,N/A,N/A
363,In This Corner of the World,"$172,147",FUNimation Films,Animation,PG-13,"August 11, 2017",2 hrs. 10 min.,N/A,N/A,N/A,N/A
364,David Lynch: The Art Life,"$171,419",Janus Films,Documentary,Unrated,"March 31, 2017",1 hrs. 30 min.,N/A,N/A,N/A,N/A
365,9/11,"$170,000",Atlas Distribution,Drama,R,"September 8, 2017",1 hrs. 30 min.,N/A,N/A,N/A,Charlie Sheen
366,Valley of Bones,"$168,738",Smith Global,Thriller,R,"September 1, 2017",1 hrs. 30 min.,N/A,N/A,N/A,N/A
367,Polina,"$165,203",Oscilloscope Pictures,Drama,Unrated,"August 25, 2017",1 hrs. 52 min.,N/A,N/A,N/A,N/A
368,13 Minutes,"$161,531",Sony Classics,Drama,R,"June 30, 2017",1 hrs. 54 min.,N/A,N/A,N/A,N/A
369,Manifesto (2017),"$161,101",FilmRise,Drama,Unrated,"May 10, 2017",1 hrs. 35 min.,N/A,N/A,N/A,Cate Blanchett
370,Ex Libris: The New York Public Library,"$158,192",Zipporah Films,Documentary,Unrated,"September 13, 2017",3 hrs. 15 min.,N/A,N/A,N/A,N/A
371,3 Generations,"$155,936",Weinstein Company,Drama,PG-13,"May 5, 2017",1 hrs. 32 min.,N/A,N/A,N/A,"Naomi Watts,Elle Fanning,Susan Sarandon"
372,The Journey,"$155,475",IFC,Comedy / Drama,PG-13,"June 16, 2017",1 hrs. 34 min.,N/A,N/A,Matt Jackson,Freddie Highmore
373,Endless Poetry,"$153,440",Abkco Films,Fantasy Drama,Unrated,"July 14, 2017",2 hrs. 28 min.,N/A,N/A,N/A,N/A
374,The Void,"$151,042",Screen Media,Horror,Unrated,"April 7, 2017",1 hrs. 30 min.,N/A,N/A,N/A,N/A
375,The Unknown Girl,"$150,549",IFC,Foreign,Unrated,"September 8, 2017",1 hrs. 46 min.,N/A,N/A,N/A,N/A
376,Blade of the Immortal,"$150,532",Magnolia,Action,R,"November 3, 2017",2 hrs. 21 min.,N/A,N/A,N/A,N/A
377,Chavela,"$148,666",Music Box Films,Documentary,Unrated,"October 4, 2017",1 hrs. 30 min.,N/A,N/A,N/A,N/A
378,Restless Creature: Wendy Whelan,"$147,780",Abramorama,Documentary,Unrated,"May 23, 2017",1 hrs. 33 min.,N/A,N/A,N/A,N/A
379,Thelma,"$147,391",The Orchard,Thriller,Unrated,"November 10, 2017",1 hrs. 57 min.,N/A,N/A,N/A,N/A
380,The Last Dalai Lama?,,Matson Films,Documentary,Unrated,"July 7, 2017",1 hrs. 22 min.,N/A,N/A,N/A,N/A
381,Irving Berlin's Holiday Inn The Broadway,"$144,550",Fathom,Musical,G,"November 16, 2017",2 hrs. 7 min.,N/A,N/A,N/A,N/A
382,Lupin the Third: The Castle of Cagliostro (2017 re-release),,Eleven Arts,Animation,Unrated,"September 8, 2017",1 hrs. 40 min.,N/A,N/A,N/A,N/A
383,"Hare Krishna! The Mantra, the Movement and the Swami Who Started it All","$133,006Domestic Lifetime Gross $152,284",Abramorama,Documentary,Unrated,"June 16, 2017",1 hrs. 30 min.,N/A,N/A,N/A,N/A
384,Moka,"$129,547",Film Movement,Drama,Unrated,"June 14, 2017",1 hrs. 29 min.,N/A,N/A,N/A,N/A
385,I Called Him Morgan,"$128,986",Submarine Deluxe,Documentary,Unrated,"March 24, 2017",1 hrs. 31 min.,N/A,N/A,N/A,N/A
386,City of Ghosts,"$128,015",IFC,Documentary,R,"July 7, 2017",1 hrs. 30 min.,N/A,N/A,N/A,N/A
387,Marie Curie: The Courage of Knowledge,"$127,986",Society Films,Documentary,Unrated,"June 30, 2017",1 hrs. 40 min.,N/A,N/A,N/A,N/A
388,The B-Side: Elsa Dorfman's Portrait Photography,"$125,227",Neon,Documentary,R,"June 30, 2017",1 hrs. 16 min.,N/A,Errol Morris,N/A,N/A
389,BPM (Beats Per Minute),"$125,189",The Orchard,Foreign,Not Yet Rated,"October 20, 2017",2 hrs. 24 min.,N/A,N/A,N/A,N/A
390,The Thousand Faces Of Dunjia,"$124,187",Well Go USA,Foreign / Action,Unrated,"December 15, 2017",1 hrs. 53 min.,N/A,N/A,N/A,N/A
391,Buena Vista Social Club: Adios,"$123,445",Broad Green Pictures,Documentary,PG,"May 26, 2017",1 hrs. 51 min.,N/A,N/A,N/A,N/A
392,Explosion,"$122,700",China Lion,Action,Unrated,"November 24, 2017",1 hrs. 46 min.,N/A,N/A,N/A,N/A
393,Our Time Will Come,"$114,560",China Lion,War Drama,Unrated,"July 7, 2017",2 hrs. 10 min.,N/A,N/A,N/A,N/A
394,"We Love You, Sally Carmichael!","$113,435",Purdie Distribution,Comedy,PG,"August 4, 2017",1 hrs. 24 min.,N/A,N/A,N/A,N/A
395,Abacus: Small Enough to Jail,"$113,278",PBS Distribution,Documentary,Unrated,"May 19, 2017",1 hrs. 28 min.,N/A,N/A,N/A,N/A
396,The King's Choice,"$113,231",Samuel Goldwyn,Drama,Unrated,"September 22, 2017",2 hrs. 10 min.,N/A,N/A,N/A,N/A
397,Slack Bay,"$112,621",Kino Lorber,Comedy,Unrated,"March 10, 2017",2 hrs. 2 min.,N/A,N/A,N/A,N/A
398,The Trouble with Terkel (2017),,Indican,Animation,R,"February 3, 2017",1 hrs. 24 min.,N/A,N/A,N/A,N/A
399,Reset (Ni Shi Ying Jiu),"$108,970",Well Go USA,Action,Unrated,"June 30, 2017",1 hrs. 46 min.,N/A,N/A,Jackie Chan,N/A
