,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
84,Trespass,"$13,249,535",Universal,Action / Crime,R,"December 25, 1992",1 hrs. 42 min.,N/A,Walter Hill,N/A,Ice Cube
85,Enchanted April,"$13,200,170",Miramax,Period Comedy,PG,"July 31, 1992",1 hrs. 41 min.,N/A,Mike Newell,N/A,"Alfred Molina,Jim Broadbent"
86,American Me,"$13,086,430",Universal,Crime Drama,R,"March 13, 1992",2 hrs. 6 min.,N/A,N/A,N/A,N/A
87,Hellraiser III: Hell on Earth,"$12,534,961",Miramax,Horror,R,"September 11, 1992",1 hrs. 33 min.,N/A,N/A,N/A,N/A
88,A Stranger Among Us,"$12,282,994",Buena Vista,Thriller,PG-13,"July 17, 1992",1 hrs. 50 min.,N/A,N/A,Steve Golin,N/A
89,Rock-A-Doodle,"$11,657,385",Samuel Goldwyn,Animation,G,"April 3, 1992",1 hrs. 14 min.,N/A,Don Bluth,N/A,N/A
90,Jennifer 8,"$11,390,479",Paramount,Thriller,R,"November 6, 1992",2 hrs. 5 min.,N/A,N/A,Scott Rudin,"Lance Henriksen,Uma Thurman"
91,Whispers in the Dark,"$11,124,511",Paramount,Thriller,R,"August 7, 1992",1 hrs. 41 min.,N/A,N/A,N/A,"John Leguizamo,Alan Alda"
92,Stay Tuned,"$10,736,401",Warner Bros.,Fantasy Comedy,PG,"August 14, 1992",1 hrs. 29 min.,N/A,Peter Hyams,"Gary Barber,James G. Robinson",N/A
93,Glengarry Glen Ross,"$10,725,228",New Line,Drama,R,"October 2, 1992",1 hrs. 40 min.,N/A,James Foley,N/A,"Al Pacino,Ed Harris,Kevin Spacey,Alec Baldwin,Jonathan Pryce"
94,Husbands and Wives,"$10,555,619",TriStar,Romantic Comedy,R,"September 18, 1992",1 hrs. 43 min.,N/A,Woody Allen,N/A,"Woody Allen,Sydney Pollack,Liam Neeson"
95,Chaplin,"$9,493,259",TriStar,Period Drama,PG-13,"December 25, 1992",2 hrs. 15 min.,N/A,N/A,N/A,"Robert Downey, Jr.,Anthony Hopkins,Marisa Tomei,Kevin Kline,Diane Lane"
96,Gladiator (1992),"$9,223,441",Columbia,Sports Drama,R,"March 6, 1992",1 hrs. 41 min.,N/A,N/A,N/A,"Cuba Gooding, Jr."
97,White Sands,"$9,011,574",Warner Bros.,Crime Thriller,R,"April 24, 1992",1 hrs. 41 min.,N/A,Roger Donaldson,"Gary Barber,Scott Rudin","Willem Dafoe,Mickey Rourke"
98,Once Upon a Crime,"$8,669,847",MGM,Comedy,PG,"March 6, 1992",1 hrs. 34 min.,N/A,N/A,N/A,N/A
99,Bebe's Kids,"$8,442,162",Paramount,Animation,PG-13,"July 31, 1992",1 hrs. 12 min.,N/A,N/A,N/A,N/A
100,Dr. Giggles,"$8,403,433",Universal,Horror,R,"October 23, 1992",1 hrs. 35 min.,N/A,N/A,N/A,N/A
101,Christopher Columbus: The Discovery,"$8,251,071",Warner Bros.,Historical Drama,PG-13,"August 21, 1992",2 hrs. 0 min.,$40 million,N/A,N/A,"Marlon Brando,Benicio Del Toro,Catherine Zeta-Jones"
102,Damage,"$7,532,911",New Line,Drama,R,"December 25, 1992",1 hrs. 52 min.,N/A,N/A,N/A,N/A
103,Mississippi Masala,"$7,308,786",Samuel Goldwyn,Romance,R,"February 5, 1992",1 hrs. 58 min.,N/A,Mira Nair,N/A,Denzel Washington
104,Sarafina!,"$7,306,242",Buena Vista,Musical,PG-13,"September 18, 1992",1 hrs. 38 min.,N/A,N/A,N/A,N/A
105,1492: Conquest of Paradise,"$7,191,399",Paramount,Historical Drama,PG-13,"October 9, 1992",2 hrs. 28 min.,$47 million,Ridley Scott,Ridley Scott,"Sigourney Weaver,Frank Langella"
106,The Mambo Kings,"$6,742,168",Warner Bros.,Music Drama,R,"February 28, 1992",1 hrs. 45 min.,N/A,N/A,Arnon Milchan,Antonio Banderas
107,Article 99,"$6,375,979",Orion Pictures,Drama,R,"March 13, 1992",1 hrs. 41 min.,N/A,N/A,N/A,"Kiefer Sutherland,Forest Whitaker"
108,Night and the City,"$6,202,756",Fox,Crime Drama,R,"October 16, 1992",1 hrs. 45 min.,N/A,Irwin Winkler,Irwin Winkler,Robert DeNiro
109,Folks!,"$6,132,924",Fox,Comedy,PG-13,"May 1, 1992",1 hrs. 47 min.,N/A,N/A,Gianni Nunnari,N/A
110,Indochine,"$5,603,158",Sony Classics,Foreign,PG-13,"December 23, 1992",2 hrs. 32 min.,N/A,N/A,N/A,N/A
111,Wind,"$5,519,569",TriStar,Sports Drama,PG-13,"September 11, 1992",2 hrs. 6 min.,N/A,N/A,N/A,Stellan Skarsgard
112,Of Mice and Men,"$5,471,088",MGM,Period Drama,PG-13,"October 2, 1992",1 hrs. 40 min.,N/A,N/A,N/A,John Malkovich
113,Split Second,"$5,430,822",Interstar,Action Horror,R,"May 1, 1992",1 hrs. 31 min.,N/A,N/A,N/A,Rutger Hauer
114,Innocent Blood,"$4,943,279",Warner Bros.,Horror Comedy,R,"September 25, 1992",1 hrs. 52 min.,N/A,John Landis,N/A,N/A
115,The Playboys,"$4,906,900",Samuel Goldwyn,Romance,PG-13,"April 24, 1992",1 hrs. 49 min.,N/A,N/A,N/A,N/A
116,The Lover,"$4,899,194",MGM,Romance,R,"October 30, 1992",1 hrs. 55 min.,N/A,Jean-Jacques Annaud,N/A,N/A
117,Diggstown,"$4,836,637",MGM,Sports Comedy,R,"August 14, 1992",1 hrs. 38 min.,N/A,N/A,N/A,N/A
118,Passion Fish,"$4,814,619",Miramax,Drama,R,"December 9, 1992",2 hrs. 14 min.,N/A,N/A,John Sloss,N/A
119,Radio Flyer,"$4,651,977",Columbia,Drama,PG-13,"February 21, 1992",1 hrs. 53 min.,N/A,Richard Donner,"Lauren Schuler Donner,Michael Douglas",Elijah Wood
120,Mediterraneo,"$4,532,791",Miramax,Foreign,R,"March 20, 1992",1 hrs. 45 min.,N/A,N/A,N/A,N/A
121,Bob Roberts,"$4,479,470",Paramount,Comedy,R,"September 4, 1992",1 hrs. 42 min.,N/A,Tim Robbins,Tim Bevan,"Alan Rickman,Tim Robbins"
122,Twin Peaks Fire Walk with Me,"$4,160,851",New Line,Drama / Thriller,R,"August 28, 1992",2 hrs. 14 min.,N/A,N/A,N/A,Kiefer Sutherland
123,Man Trouble,"$4,096,030",Fox,Romantic Comedy,PG-13,"July 17, 1992",1 hrs. 40 min.,N/A,N/A,Gianni Nunnari,Jack Nicholson
124,Peter's Friends,"$4,058,564",Samuel Goldwyn,Comedy / Drama,R,"December 25, 1992",1 hrs. 41 min.,$5 million,Kenneth Branagh,N/A,"Hugh Laurie,Kenneth Branagh,Emma Thompson,Imelda Staunton"
125,Passed Away,"$4,030,793",Buena Vista,Comedy,PG-13,"April 24, 1992",1 hrs. 36 min.,N/A,N/A,N/A,Frances McDormand
126,Blade Runner (re-issue),"$3,740,330Domestic Lifetime Gross $32,868,943",Warner Bros.,Sci-Fi Thriller,R,"September 11, 1992",1 hrs. 57 min.,N/A,N/A,N/A,N/A
127,The Gun in Betty Lou's Handbag,"$3,721,911",Buena Vista,Comedy,PG-13,"August 21, 1992",1 hrs. 29 min.,N/A,N/A,"Ted Field,Scott Kroopf",Julianne Moore
128,Traces of Red,"$3,206,714",Samuel Goldwyn,Romantic Thriller,R,"November 13, 1992",1 hrs. 45 min.,N/A,N/A,Mark Gordon,N/A
129,K2,"$3,106,559",Paramount,Adventure,R,"May 1, 1992",1 hrs. 44 min.,N/A,N/A,N/A,N/A
130,Blame It On the Bellboy,"$3,104,545",Buena Vista,Comedy,PG-13,"March 6, 1992",1 hrs. 18 min.,N/A,N/A,N/A,N/A
131,Tous les Matins du Monde,"$3,089,497",October,Foreign,Unrated,"November 13, 1992",3 hrs. 20 min.,N/A,N/A,N/A,N/A
132,The Public Eye,"$3,067,917",Universal,Crime Thriller,R,"October 16, 1992",1 hrs. 38 min.,N/A,N/A,N/A,N/A
133,Crisscross,"$3,052,738",MGM,Drama,R,"May 8, 1992",1 hrs. 41 min.,N/A,N/A,N/A,Goldie Hawn
134,This Is My Life,"$2,922,094",Fox,Comedy / Drama,PG-13,"February 21, 1992",1 hrs. 45 min.,N/A,Nora Ephron,Lynda Obst,Carrie Fisher
135,Reservoir Dogs,"$2,832,029",Miramax,Crime,R,"October 23, 1992",1 hrs. 39 min.,$1.2 million,Quentin Tarantino,Lawrence Bender,Quentin Tarantino
136,The Power of One,"$2,827,107",Warner Bros.,Sports Drama,PG-13,"March 27, 1992",2 hrs. 7 min.,N/A,N/A,Arnon Milchan,Morgan Freeman
137,Newsies,"$2,819,485",Buena Vista,Musical,PG,"April 10, 1992",3 hrs. 30 min.,$15 million,Kenny Ortega,N/A,"Christian Bale,Robert Duvall"
138,Year of the Comet,"$2,791,515",Columbia,Romantic Comedy,PG-13,"April 24, 1992",1 hrs. 29 min.,N/A,N/A,N/A,N/A
139,Shadows and Fog,"$2,735,731",Orion Pictures,Comedy Thriller,PG-13,"March 20, 1992",1 hrs. 25 min.,$14 million,Woody Allen,N/A,"Woody Allen,John Malkovich,Madonna"
140,Raise the Red Lantern,"$2,603,061",Orion Classics,Foreign,PG,"March 13, 1992",2 hrs. 5 min.,N/A,Zhang Yimou,N/A,N/A
141,Aces: Iron Eagle III,"$2,517,600",New Line,Action,R,"June 12, 1992",1 hrs. 38 min.,N/A,N/A,N/A,N/A
142,Flirting,"$2,415,396",Samuel Goldwyn,Comedy / Drama,R,"November 6, 1992",1 hrs. 39 min.,N/A,N/A,George Miller,"Nicole Kidman,Thandie Newton"
143,Love Crimes,"$2,287,928",Miramax,Romantic Thriller,R,"January 24, 1992",1 hrs. 27 min.,N/A,N/A,N/A,N/A
144,Noises Off,"$2,280,148",Buena Vista,Comedy,PG-13,"March 20, 1992",1 hrs. 29 min.,N/A,N/A,"Kathleen Kennedy,Frank Marshall","Michael Caine,Christopher Reeve"
145,A Brief History of Time,"$2,279,692",Triton,Documentary,G,"August 21, 1992",1 hrs. 20 min.,N/A,Errol Morris,N/A,N/A
146,Mom and Dad Save the World,"$2,034,470",Warner Bros.,Family Adventure,PG,"July 24, 1992",1 hrs. 28 min.,N/A,N/A,N/A,N/A
147,Gate II,"$2,032,973",Triumph,Horror,R,"February 28, 1992",1 hrs. 30 min.,N/A,N/A,N/A,N/A
148,Night on Earth,"$2,015,810",Fine Line,Comedy,R,"May 1, 1992",2 hrs. 9 min.,N/A,Jim Jarmusch,Jim Jarmusch,"Gena Rowlands,Winona Ryder,Roberto Benigni"
149,Bad Lieutenant,"$2,000,022",Aries Films,Crime Drama,NC-17,"November 20, 1992",1 hrs. 36 min.,N/A,N/A,N/A,N/A
150,Poison Ivy,"$1,829,804",New Line,Thriller,R,"May 8, 1992",2 hrs. 50 min.,N/A,N/A,N/A,Drew Barrymore
151,Delicatessen,"$1,794,187",Miramax,Foreign,R,"April 3, 1992",1 hrs. 39 min.,N/A,Jean-Pierre Jeunet,N/A,N/A
152,The Waterdance,"$1,723,319",Samuel Goldwyn,Drama,R,"May 15, 1992",1 hrs. 46 min.,N/A,N/A,Gale Anne Hurd,"Helen Hunt,Wesley Snipes"
153,Casablanca (Re-issue),"$1,719,913Domestic Lifetime Gross $4,108,411",MGM,Romantic Thriller,PG,"April 10, 1992",1 hrs. 42 min.,N/A,N/A,N/A,N/A
154,Out on a Limb,"$1,659,542",Universal,Comedy,PG,"September 4, 1992",1 hrs. 22 min.,N/A,N/A,"Ted Field,Scott Kroopf",Matthew Broderick
155,Daughters of the Dust,"$1,642,436Domestic Lifetime Gross $1,683,422",Kino,Drama,Unrated,"January 3, 1992",1 hrs. 53 min.,N/A,N/A,N/A,N/A
156,Zebrahead,"$1,557,771",Triumph,Romance,R,"October 23, 1992",1 hrs. 41 min.,N/A,N/A,N/A,N/A
157,One False Move,"$1,543,112",IRS Media,Crime Thriller,R,"May 8, 1992",1 hrs. 45 min.,N/A,Carl Franklin,N/A,Billy Bob Thornton
158,A Midnight Clear,"$1,526,697",Interstar,War Drama,R,"April 24, 1992",1 hrs. 48 min.,N/A,Keith Gordon,"Marc Abraham,Tom Rosenberg",Ethan Hawke
159,Leaving Normal,"$1,514,114",Universal,Comedy / Drama,R,"May 1, 1992",1 hrs. 50 min.,N/A,Edward Zwick,Sydney Pollack,N/A
160,Lovers,"$1,407,309",Aries Films,Unknown,R,1992,1 hrs. 43 min.,N/A,N/A,N/A,N/A
161,Where Angels Fear to Tread,"$1,403,033",Fine Line,Period Drama,PG,"February 28, 1992",1 hrs. 56 min.,N/A,N/A,N/A,"Helena Bonham Carter,Helen Mirren"
162,South Central,"$1,373,196",Warner Bros.,Crime Drama,R,"September 18, 1992",1 hrs. 39 min.,N/A,N/A,N/A,N/A
163,Little Nemo: Adventures in Slumberland,"$1,368,000",Hemdale,Animation,G,"August 21, 1992",1 hrs. 40 min.,N/A,N/A,N/A,N/A
