,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
20,The Great Muppet Caper,"$31,206,251",Universal,Family Comedy,G,"June 26, 1981",1 hrs. 35 min.,N/A,N/A,N/A,N/A
21,Endless Love,"$31,184,024",Universal,Romance,R,"July 17, 1981",1 hrs. 51 min.,N/A,N/A,N/A,N/A
22,An American Werewolf in London,"$30,565,292",Universal,Horror Comedy,R,"August 21, 1981",1 hrs. 33 min.,N/A,John Landis,Jon Peters,N/A
23,Neighbors (1981),"$29,916,207",Columbia,Comedy,R,"December 18, 1981",1 hrs. 34 min.,N/A,N/A,N/A,N/A
24,"Fort Apache, The Bronx","$29,200,000",Fox,Action Drama,R,"February 6, 1981",2 hrs. 5 min.,N/A,N/A,N/A,Paul Newman
25,Cinderella (1981 re-issue),"$28,040,000Domestic Lifetime Gross $93,141,149",Buena Vista,Animation,G,"December 18, 1981",1 hrs. 16 min.,N/A,N/A,N/A,N/A
26,The French Lieutenant's Woman,"$26,890,068",MGM,Romance,R,"September 18, 1981",2 hrs. 7 min.,N/A,N/A,N/A,Meryl Streep
27,Private Lessons,"$26,279,000",Jensen Farley,Comedy,R,"August 28, 1981",1 hrs. 27 min.,$2.8 million,N/A,N/A,N/A
28,Modern Problems,"$26,154,211",Fox,Fantasy Comedy,PG,"December 25, 1981",1 hrs. 29 min.,N/A,N/A,Michael Shamberg,N/A
29,Halloween II,"$25,533,818",Universal,Horror,R,"October 30, 1981",1 hrs. 33 min.,N/A,N/A,N/A,Jamie Lee Curtis
30,Only When I Laugh,"$25,524,778",Columbia,Comedy / Drama,R,"September 23, 1981",2 hrs. 0 min.,N/A,N/A,N/A,N/A
31,Escape from New York,"$25,244,626",Embassy,Sci-Fi Action,R,"July 10, 1981",1 hrs. 39 min.,N/A,John Carpenter,Larry J. Franco,"Jamie Lee Curtis,Kurt Russell"
32,Body Heat,"$24,058,838",Warner Bros.,Crime Thriller,R,"August 28, 1981",1 hrs. 53 min.,N/A,Lawrence Kasdan,N/A,Mickey Rourke
33,Ghost Story,"$23,371,905",Universal,Horror Thriller,R,"December 16, 1981",1 hrs. 51 min.,N/A,N/A,N/A,N/A
34,Friday the 13th Part 2,"$21,722,776",Paramount,Horror,R,"April 30, 1981",1 hrs. 26 min.,N/A,N/A,N/A,N/A
35,The Final Conflict: Omen III,"$20,471,382",Fox,Horror,R,"March 20, 1981",1 hrs. 48 min.,N/A,N/A,N/A,N/A
36,The Incredible Shrinking Woman,"$20,259,961",Universal,Sci-Fi Comedy,PG,"January 30, 1981",1 hrs. 28 min.,N/A,Joel Schumacher,N/A,Lily Tomlin
37,Mommie Dearest,"$19,032,261",Paramount,Drama,PG,"September 18, 1981",2 hrs. 9 min.,N/A,N/A,N/A,N/A
38,Paternity,"$18,838,812",Paramount,Comedy,PG,"October 2, 1981",1 hrs. 34 min.,N/A,N/A,Lawrence Gordon,N/A
39,Under the Rainbow,"$18,826,490",Warner Bros.,Period Comedy,PG,"July 31, 1981",1 hrs. 37 min.,N/A,N/A,N/A,Carrie Fisher
40,The Howling,"$17,985,893",Embassy,Horror,R,"April 10, 1981",1 hrs. 31 min.,N/A,N/A,N/A,N/A
41,Eye of the Needle,"$17,583,634",MGM,Romantic Thriller,R,"July 24, 1981",1 hrs. 51 min.,N/A,N/A,N/A,N/A
42,Take This Job and Shove It,"$17,569,027",Embassy,Comedy,PG,"May 15, 1981",1 hrs. 40 min.,N/A,N/A,N/A,N/A
43,Outland,"$17,374,595",Warner Bros.,Sci-Fi Action,R,"May 22, 1981",1 hrs. 50 min.,N/A,Peter Hyams,N/A,Sean Connery
44,The Devil and Max Devlin,"$16,000,000",Buena Vista,Fantasy Comedy,PG,"February 6, 1981",1 hrs. 35 min.,N/A,N/A,N/A,N/A
45,Caveman,"$15,965,924",MGM,Comedy,PG,"April 17, 1981",1 hrs. 32 min.,N/A,N/A,N/A,Dennis Quaid
46,Continental Divide,"$15,578,237",Universal,Romantic Comedy,PG,"September 18, 1981",1 hrs. 43 min.,N/A,Michael Apted,Steven Spielberg,N/A
47,The Night the Lights Went Out in Georgia,"$14,923,752",AVCO Embassy,Music Drama,PG,"August 7, 1981",2 hrs. 0 min.,N/A,N/A,N/A,"Dennis Quaid,Mark Hamill"
48,Nighthawks,"$14,905,359",Universal,Action Thriller,R,"April 10, 1981",1 hrs. 39 min.,N/A,N/A,N/A,"Sylvester Stallone,Rutger Hauer"
49,S.O.B.,"$14,867,086",Paramount,Comedy,R,"July 1, 1981",2 hrs. 1 min.,N/A,N/A,N/A,Julie Andrews
50,Rich and Famous,"$14,492,125",MGM,Drama,R,"October 9, 1981",1 hrs. 44 min.,N/A,N/A,N/A,N/A
51,Scanners (1981),"$14,225,876",Embassy,Sci-Fi Horror,R,"January 14, 1981",1 hrs. 43 min.,N/A,N/A,N/A,N/A
52,Dragonslayer,"$14,110,013",Paramount,Fantasy,PG,"June 26, 1981",1 hrs. 49 min.,N/A,N/A,N/A,N/A
53,True Confessions,"$12,850,276",MGM,Crime Drama,R,"September 25, 1981",1 hrs. 48 min.,N/A,N/A,Irwin Winkler,"Robert DeNiro,Robert Duvall"
54,Atlantic City,"$12,729,675",Paramount,Crime Drama,R,"April 3, 1981",1 hrs. 43 min.,N/A,N/A,N/A,Susan Sarandon
55,The Legend of the Lone Ranger,"$12,617,845",Universal,Western,PG,"May 22, 1981",1 hrs. 37 min.,N/A,N/A,N/A,N/A
56,First Monday in October,"$12,480,249",Paramount,Comedy / Drama,R,"August 21, 1981",1 hrs. 38 min.,N/A,N/A,N/A,N/A
57,The Postman Always Rings Twice,"$12,376,625",Paramount,Romantic Thriller,R,"March 20, 1981",2 hrs. 3 min.,N/A,N/A,N/A,Jack Nicholson
58,Comin' at Ya!,"$12,000,000",Filmways,Western,R,June 1981,1 hrs. 31 min.,N/A,N/A,N/A,N/A
59,Blow Out,"$12,000,000",Filmways,Thriller,R,"July 24, 1981",1 hrs. 48 min.,N/A,Brian De Palma,N/A,John Travolta
60,Back Roads,"$11,809,387",Warner Bros.,Comedy,R,"March 13, 1981",1 hrs. 44 min.,N/A,N/A,N/A,"Sally Field,Tommy Lee Jones"
61,Thief,"$11,492,915",MGM,Crime Thriller,R,"March 27, 1981",2 hrs. 2 min.,N/A,Michael Mann,"Jerry Bruckheimer,Michael Mann",N/A
62,Ragtime,"$11,099,118",Paramount,Period Drama,PG,"November 20, 1981",2 hrs. 35 min.,N/A,N/A,N/A,N/A
63,Victory,"$10,853,418",Paramount,Sports Drama,PG,"July 31, 1981",1 hrs. 57 min.,N/A,N/A,N/A,"Sylvester Stallone,Michael Caine"
64,Rollover,"$10,851,261",Warner Bros.,Drama / Thriller,R,"December 11, 1981",1 hrs. 56 min.,N/A,Alan J. Pakula,N/A,N/A
65,Wolfen,"$10,626,725",Warner Bros.,Horror Thriller,R,"July 24, 1981",1 hrs. 54 min.,N/A,N/A,N/A,N/A
66,Carbon Copy,"$9,566,593",Embassy,Unknown,PG,"September 25, 1981",1 hrs. 31 min.,N/A,N/A,N/A,Denzel Washington
67,Pennies From Heaven,"$9,171,289",MGM,Musical,R,"December 11, 1981",1 hrs. 47 min.,N/A,N/A,Rick McCallum,"Steve Martin,Christopher Walken"
68,Deadly Blessing,"$8,279,042",MGM,Unknown,R,"August 14, 1981",1 hrs. 42 min.,N/A,Wes Craven,N/A,Sharon Stone
69,"Whose Life Is It, Anyway?","$8,206,145",MGM,Unknown,R,"December 2, 1981",1 hrs. 58 min.,N/A,N/A,N/A,N/A
70,Prince of the City,"$8,124,257",Warner Bros.,Unknown,R,"August 19, 1981",2 hrs. 47 min.,N/A,N/A,N/A,N/A
71,The Funhouse,"$7,886,857",Universal,Horror,R,"March 13, 1981",1 hrs. 36 min.,N/A,N/A,N/A,N/A
72,Buddy Buddy,"$7,258,543",MGM,Unknown,R,"December 11, 1981",1 hrs. 36 min.,N/A,N/A,N/A,N/A
73,La Cage aux Folles 2,"$6,950,125",MGM,Foreign,R,"February 15, 1981",1 hrs. 40 min.,N/A,N/A,N/A,N/A
74,All the Marbles,"$6,468,195",MGM,Unknown,R,"October 16, 1981",1 hrs. 53 min.,N/A,N/A,N/A,N/A
75,Eyewitness,"$6,400,000",Fox,Unknown,R,"February 13, 1981",1 hrs. 42 min.,N/A,N/A,N/A,"Morgan Freeman,Christopher Plummer,Sigourney Weaver"
76,Gallipoli,"$5,732,587",Paramount,Unknown,PG,"August 28, 1981",1 hrs. 51 min.,N/A,Peter Weir,N/A,Mel Gibson
77,My Bloody Valentine (1981),"$5,672,031",Paramount,Unknown,R,"February 11, 1981",1 hrs. 31 min.,N/A,N/A,N/A,N/A
78,Going Ape!,"$5,504,218",Paramount,Unknown,PG,"April 10, 1981",1 hrs. 27 min.,N/A,N/A,N/A,Danny DeVito
79,The Dogs of War,"$5,484,132",MGM,Unknown,R,"February 13, 1981",1 hrs. 59 min.,N/A,N/A,N/A,Christopher Walken
80,Student Bodies,"$5,165,432",Paramount,Comedy,R,"August 7, 1981",1 hrs. 26 min.,N/A,N/A,N/A,N/A
81,The Watcher in the Woods,"$5,000,000",Buena Vista,Unknown,PG,"October 7, 1981",1 hrs. 23 min.,N/A,N/A,N/A,N/A
82,All Night Long,"$4,454,295",Universal,Unknown,R,"March 6, 1981",1 hrs. 28 min.,N/A,N/A,N/A,"Barbra Streisand,Dennis Quaid"
83,The Pursuit of D.B. Cooper,"$3,702,028",Universal,Unknown,PG,"November 13, 1981",1 hrs. 40 min.,N/A,N/A,N/A,Robert Duvall
84,Zoot Suit,"$3,256,082",Universal,Unknown,R,"October 2, 1981",1 hrs. 43 min.,N/A,N/A,N/A,N/A
85,The Fan (1981),"$3,082,096",Paramount,Unknown,R,"May 15, 1981",1 hrs. 35 min.,N/A,N/A,Kevin McCormick,James Garner
86,The Last Metro,"$3,007,436",MGM,Foreign,PG,"February 13, 1981",2 hrs. 11 min.,N/A,N/A,N/A,N/A
87,Gas,"$2,869,425",Paramount,Unknown,R,"July 23, 1981",1 hrs. 34 min.,N/A,N/A,N/A,N/A
88,Modern Romance,"$2,863,642",Columbia,Romantic Comedy,R,"March 13, 1981",1 hrs. 33 min.,N/A,Albert Brooks,N/A,Albert Brooks
89,The Hand,"$2,447,576",Warner Bros.,Unknown,R,"April 24, 1981",1 hrs. 44 min.,N/A,N/A,N/A,Michael Caine
90,Heartbeeps,"$2,154,696",Universal,Unknown,PG,"December 18, 1981",1 hrs. 19 min.,N/A,N/A,N/A,Randy Quaid
91,This Is Elvis,"$2,028,612",Warner Bros.,Documentary,PG,"April 10, 1981",1 hrs. 41 min.,N/A,N/A,N/A,N/A
92,Sphinx,"$2,022,771",Warner Bros.,Unknown,PG,"February 13, 1981",1 hrs. 58 min.,N/A,N/A,N/A,Frank Langella
93,Honky Tonk Freeway,"$2,004,742",Universal,Unknown,PG,"August 21, 1981",1 hrs. 47 min.,N/A,N/A,N/A,N/A
94,Raggedy Man,"$1,976,198",Universal,Unknown,PG,"September 18, 1981",1 hrs. 35 min.,N/A,N/A,N/A,N/A
95,King of the Mountain,"$1,791,147",Universal,Unknown,PG,"May 1, 1981",1 hrs. 30 min.,N/A,N/A,N/A,N/A
96,Cutter's Way,"$1,729,274",MGM,Unknown,R,"March 20, 1981",1 hrs. 49 min.,N/A,N/A,N/A,Jeff Bridges
97,Silence of the North,"$1,622,898",Universal,Unknown,PG,"October 23, 1981",1 hrs. 34 min.,N/A,N/A,N/A,N/A
98,From Mao to Mozart,"$1,205,934",MGM,Unknown,G,"April 10, 1981",1 hrs. 54 min.,N/A,N/A,N/A,N/A
99,Night School,"$1,169,875",Paramount,Unknown,R,"September 11, 1981",1 hrs. 28 min.,N/A,N/A,N/A,N/A
100,Eyes of a Stranger,"$1,118,634",Warner Bros.,Unknown,R,"March 27, 1981",1 hrs. 30 min.,N/A,N/A,N/A,N/A
101,Herbie Goes Bananas (Re-issue),"$1,000,000Domestic Lifetime Gross $18,000,000",Buena Vista,Unknown,G,"June 12, 1981",1 hrs. 42 min.,N/A,N/A,N/A,N/A
102,Herbie Goes to Monte Carlo (Re-issue),"$1,000,000Domestic Lifetime Gross $29,000,000",Buena Vista,Unknown,G,"June 12, 1981",1 hrs. 45 min.,N/A,N/A,N/A,N/A
103,Sunday Lovers,"$621,931",MGM,Unknown,R,"February 13, 1981",N/A,N/A,N/A,N/A,N/A
104,Beyond the Reef,"$547,525",Universal,Unknown,PG,"April 24, 1981",N/A,N/A,N/A,N/A,N/A
105,Cattle Annie and Little Britches,"$534,816",Universal,Western,PG,"April 24, 1981",N/A,N/A,N/A,N/A,Diane Lane
106,Hard Country,"$534,653",Universal,Unknown,Unrated,"May 1, 1981",N/A,N/A,N/A,N/A,Kim Basinger
107,Man of Iron,"$492,035",MGM,Unknown,PG,"November 20, 1981",2 hrs. 33 min.,N/A,N/A,N/A,N/A
108,Kelly,"$469,777",Paramount,Unknown,Unrated,"March 20, 1981",1 hrs. 34 min.,N/A,N/A,N/A,N/A
109,Freaky Friday (Re-issue),"$300,000Domestic Lifetime Gross $25,942,000",Buena Vista,Unknown,G,"June 12, 1981",1 hrs. 35 min.,N/A,N/A,N/A,N/A
110,Sea Wolves,"$220,181",Paramount,Unknown,PG,"June 5, 1981",N/A,N/A,N/A,N/A,N/A
111,Second Hand Hearts,"$19,450",Paramount,Unknown,PG,"April 24, 1981",N/A,N/A,N/A,N/A,N/A
112,Glen or Glenda,"$10,158",Paramount,Unknown,PG,"May 22, 1981",N/A,N/A,N/A,N/A,N/A
